# time, h1
2.978515625000000000e-02 9.564401579273593935e-23
3.027343750000000000e-02 2.030271841601507878e-22
3.076171875000000000e-02 -2.035030511339493648e-23
3.125000000000000000e-02 1.104930637543358554e-22
3.173828125000000000e-02 -7.848394524305781999e-23
3.222656250000000000e-02 1.084118579629581808e-22
3.271484375000000000e-02 2.722022943760758184e-22
3.320312500000000000e-02 1.246318388234287634e-24
3.369140625000000000e-02 1.558505782640946840e-22
3.417968750000000000e-02 1.989887652540883775e-22
3.466796875000000000e-02 -3.775153038835980590e-24
3.515625000000000000e-02 -3.751796395049842203e-23
3.564453125000000000e-02 1.153435803806913354e-22
3.613281250000000000e-02 3.531353034081416851e-23
3.662109375000000000e-02 -2.091999647552868194e-22
3.710937500000000000e-02 -1.266918484751986582e-22
3.759765625000000000e-02 1.529163977917944052e-22
3.808593750000000000e-02 1.114624494111523343e-22
3.857421875000000000e-02 -1.427914535790966557e-22
3.906250000000000000e-02 -2.338798085255441080e-22
3.955078125000000000e-02 -7.041837868118074193e-23
4.003906250000000000e-02 6.080682858145045553e-23
4.052734375000000000e-02 6.058180575064003434e-23
4.101562500000000000e-02 -3.539932946600378320e-22
4.150390625000000000e-02 -8.279750362288789962e-23
4.199218750000000000e-02 -2.935210636286907993e-22
4.248046875000000000e-02 1.946660286388274105e-22
4.296875000000000000e-02 3.440126173376343245e-23
4.345703125000000000e-02 -5.653864561099940919e-23
4.394531250000000000e-02 8.492353811317707629e-23
4.443359375000000000e-02 -3.296600638379318996e-23
4.492187500000000000e-02 1.202673067649459899e-22
4.541015625000000000e-02 -7.728740337676290134e-23
4.589843750000000000e-02 -1.020783857650793819e-22
4.638671875000000000e-02 -7.933661202630438518e-23
4.687500000000000000e-02 -1.864993432354223768e-22
4.736328125000000000e-02 1.811576026318078316e-22
4.785156250000000000e-02 -1.870535204029784204e-22
4.833984375000000000e-02 -2.309243160550313183e-22
4.882812500000000000e-02 8.273780348186594656e-23
4.931640625000000000e-02 3.699491878945534408e-23
4.980468750000000000e-02 6.295461599879019495e-23
5.029296875000000000e-02 1.344489508454559347e-22
5.078125000000000000e-02 4.717332095429354774e-23
5.126953125000000000e-02 7.077442723550787739e-23
5.175781250000000000e-02 -2.680616291569734035e-23
5.224609375000000000e-02 -6.272786837438658600e-23
5.273437500000000000e-02 1.536311236650825363e-22
5.322265625000000000e-02 6.150591079453911232e-23
5.371093750000000000e-02 -6.675824793315474280e-23
5.419921875000000000e-02 2.154549898730099128e-22
5.468750000000000000e-02 6.816242321668656405e-23
5.517578125000000000e-02 2.404220710234485302e-22
5.566406250000000000e-02 -6.183922332559613356e-23
5.615234375000000000e-02 8.296872033890817068e-23
5.664062500000000000e-02 5.893275095722311654e-23
5.712890625000000000e-02 3.090038813731982817e-22
5.761718750000000000e-02 4.087458026356952290e-23
5.810546875000000000e-02 3.431838590397904550e-23
5.859375000000000000e-02 -7.645812516673329963e-23
5.908203125000000000e-02 -1.029305363094421121e-22
5.957031250000000000e-02 7.124512466326194630e-23
6.005859375000000000e-02 1.645915034434820690e-22
6.054687500000000000e-02 1.436117169575390987e-22
6.103515625000000000e-02 -2.116251649469233024e-22
6.152343750000000000e-02 -2.520712102176175858e-23
6.201171875000000000e-02 -1.435269671457437069e-22
6.250000000000000000e-02 1.151118683025751293e-22
6.298828125000000000e-02 -1.114677293492815335e-22
6.347656250000000000e-02 -2.850216433865332113e-22
6.396484375000000000e-02 -1.744703210558707430e-22
6.445312500000000000e-02 1.509020492540272822e-23
6.494140625000000000e-02 -1.546047122933325726e-22
6.542968750000000000e-02 -1.893183588023745243e-22
6.591796875000000000e-02 -8.993653257092239650e-23
6.640625000000000000e-02 9.093969547407722145e-23
6.689453125000000000e-02 9.582429773554790224e-23
6.738281250000000000e-02 -2.100712035618254417e-22
6.787109375000000000e-02 -7.075175217954935126e-23
6.835937500000000000e-02 -5.078380042629977736e-23
6.884765625000000000e-02 4.712147539571242094e-23
6.933593750000000000e-02 -1.793750885004896246e-23
6.982421875000000000e-02 2.174185111529861245e-22
7.031250000000000000e-02 -5.307882365595031069e-23
7.080078125000000000e-02 2.743328726778467555e-22
7.128906250000000000e-02 4.714223109029887883e-23
7.177734375000000000e-02 1.406912828391579309e-22
7.226562500000000000e-02 -4.318530612344435308e-23
7.275390625000000000e-02 9.346441025151105724e-23
7.324218750000000000e-02 -1.642873588627421151e-22
7.373046875000000000e-02 -1.495242456423777275e-22
7.421875000000000000e-02 -2.706820905992029319e-23
7.470703125000000000e-02 -2.305268332541181767e-23
7.519531250000000000e-02 -8.799268445420025198e-23
7.568359375000000000e-02 1.070032904977150008e-22
7.617187500000000000e-02 2.510503623142038723e-22
7.666015625000000000e-02 -2.995175819105601562e-22
7.714843750000000000e-02 -1.470815090689226636e-22
7.763671875000000000e-02 7.882993829151863178e-23
7.812500000000000000e-02 5.713054040668648666e-23
7.861328125000000000e-02 1.047436723176817319e-23
7.910156250000000000e-02 -5.535458355756063737e-23
7.958984375000000000e-02 -1.722939413433895143e-23
8.007812500000000000e-02 -1.138707212072920140e-23
8.056640625000000000e-02 -4.915575363475650624e-23
8.105468750000000000e-02 1.253426639421373004e-22
8.154296875000000000e-02 3.168419816836339742e-23
8.203125000000000000e-02 -6.016828407456593538e-23
8.251953125000000000e-02 -2.125779783971196533e-26
8.300781250000000000e-02 1.236517951236839167e-22
8.349609375000000000e-02 -5.543212429836798720e-23
8.398437500000000000e-02 1.566867993851846549e-22
8.447265625000000000e-02 6.593075454116869582e-23
8.496093750000000000e-02 -2.051270146986064458e-22
8.544921875000000000e-02 1.879135323368657906e-22
8.593750000000000000e-02 5.547020888456565822e-23
8.642578125000000000e-02 -1.335641935346845591e-22
8.691406250000000000e-02 1.581758192133392775e-22
8.740234375000000000e-02 1.479499266806361099e-23
8.789062500000000000e-02 -1.023319649155374847e-22
8.837890625000000000e-02 2.227520161313541018e-23
8.886718750000000000e-02 -9.253963611589420330e-24
8.935546875000000000e-02 1.712915607632269173e-22
8.984375000000000000e-02 -9.962476764260112017e-23
9.033203125000000000e-02 2.200733007990198720e-23
9.082031250000000000e-02 -4.034672892979686010e-23
9.130859375000000000e-02 2.682138479916397400e-22
9.179687500000000000e-02 -2.183259586775218645e-22
9.228515625000000000e-02 1.422673157959194770e-22
9.277343750000000000e-02 -1.313731636290196964e-22
9.326171875000000000e-02 1.930292220894750121e-22
9.375000000000000000e-02 -7.853467167152535945e-23
9.423828125000000000e-02 -1.299567632976038555e-22
9.472656250000000000e-02 1.871370524578298790e-22
9.521484375000000000e-02 7.066750274538711361e-23
9.570312500000000000e-02 7.508685937905673048e-23
9.619140625000000000e-02 -4.961077276941622992e-23
9.667968750000000000e-02 -1.652918688067601373e-22
9.716796875000000000e-02 5.742145105135765131e-23
9.765625000000000000e-02 -2.214529723541111146e-22
9.814453125000000000e-02 6.811978806089078107e-24
9.863281250000000000e-02 2.104523460851943758e-23
9.912109375000000000e-02 -2.559770824218341865e-22
9.960937500000000000e-02 -9.842891545224043095e-23
1.000976562500000000e-01 3.465243621686049002e-23
1.005859375000000000e-01 1.505825587888248834e-22
1.010742187500000000e-01 5.084361753985412511e-23
1.015625000000000000e-01 -1.566452576899408683e-22
1.020507812500000000e-01 1.702812417407953690e-22
1.025390625000000000e-01 -1.241943584437970152e-22
1.030273437500000000e-01 1.710789569027393688e-22
1.035156250000000000e-01 7.362146943044420076e-23
1.040039062500000000e-01 3.577491783630884398e-23
1.044921875000000000e-01 1.065888481359077595e-22
1.049804687500000000e-01 -2.791392563472690153e-22
1.054687500000000000e-01 -1.565126979682123064e-22
1.059570312500000000e-01 9.806163216349468768e-24
1.064453125000000000e-01 -4.608090082968055416e-23
1.069335937500000000e-01 -8.946909210809847192e-23
1.074218750000000000e-01 -1.747634977493964789e-22
1.079101562500000000e-01 -8.586790305329406726e-23
1.083984375000000000e-01 -8.290222040608203753e-23
1.088867187500000000e-01 9.404195733248475272e-23
1.093750000000000000e-01 -6.563948034052653152e-23
1.098632812500000000e-01 -9.177861360132000672e-23
1.103515625000000000e-01 5.978165707195992811e-23
1.108398437500000000e-01 6.154823558701053139e-23
1.113281250000000000e-01 1.886827341015506774e-22
1.118164062500000000e-01 -2.833526945263493463e-23
1.123046875000000000e-01 -2.074147748169029599e-23
1.127929687500000000e-01 -4.170269459629323406e-23
1.132812500000000000e-01 1.166249957190733346e-23
1.137695312500000000e-01 -5.749040579948503420e-24
1.142578125000000000e-01 3.432846115449543962e-23
1.147460937500000000e-01 1.247323312864476747e-22
1.152343750000000000e-01 1.020356595582645398e-22
1.157226562500000000e-01 1.182943943293623809e-22
1.162109375000000000e-01 2.887790917008961052e-22
1.166992187500000000e-01 1.426126812337442149e-22
1.171875000000000000e-01 -1.805783334486992578e-22
1.176757812500000000e-01 2.551229862808526170e-22
1.181640625000000000e-01 1.590179000455277999e-22
1.186523437500000000e-01 -1.767679116844146988e-22
1.191406250000000000e-01 4.137462943303503521e-23
1.196289062500000000e-01 1.041870089424241046e-22
1.201171875000000000e-01 -7.068067601080450592e-23
1.206054687500000000e-01 1.748869859192862433e-23
1.210937500000000000e-01 1.260144438925528209e-22
1.215820312500000000e-01 -6.645950786540693955e-23
1.220703125000000000e-01 1.863908518471485158e-22
1.225585937500000000e-01 -1.346939468198261781e-22
1.230468750000000000e-01 -1.074420535174701363e-22
1.235351562500000000e-01 -1.715147826575134358e-22
1.240234375000000000e-01 -1.755841469459300442e-22
1.245117187500000000e-01 -1.983551894113414876e-22
1.250000000000000000e-01 1.308232098058901888e-22
1.254882812500000000e-01 -2.555201455933038086e-22
1.259765625000000000e-01 5.999416868189096369e-23
1.264648437500000000e-01 7.139775968799589485e-23
1.269531250000000000e-01 -1.051572910696775452e-22
1.274414062500000000e-01 1.725973586063011381e-22
1.279296875000000000e-01 -1.883895690441677244e-22
1.284179687500000000e-01 1.066068364363698114e-22
1.289062500000000000e-01 2.217253329567822876e-22
1.293945312500000000e-01 4.555674575228650128e-24
1.298828125000000000e-01 -1.087392325381598712e-22
1.303710937500000000e-01 -1.434938359996948157e-23
1.308593750000000000e-01 -1.440445018577983374e-22
1.313476562500000000e-01 7.953604917862166587e-23
1.318359375000000000e-01 -1.018184937411841107e-22
1.323242187500000000e-01 3.463849336089742349e-23
1.328125000000000000e-01 -1.235997636257673593e-22
1.333007812500000000e-01 1.633808451167694524e-22
1.337890625000000000e-01 -8.684222910877976839e-23
1.342773437500000000e-01 4.229932665893421906e-23
1.347656250000000000e-01 -3.612642772908782454e-22
1.352539062500000000e-01 6.816945047097363555e-23
1.357421875000000000e-01 1.757922283834052785e-22
1.362304687500000000e-01 2.308545842023476584e-23
1.367187500000000000e-01 -2.936116077549053985e-23
1.372070312500000000e-01 -3.982282529752209511e-23
1.376953125000000000e-01 -1.428875807501546611e-22
1.381835937500000000e-01 5.035846129594811866e-23
1.386718750000000000e-01 -8.387008020444904631e-23
1.391601562500000000e-01 4.420473255988906436e-23
1.396484375000000000e-01 1.665523997731417703e-22
1.401367187500000000e-01 -6.192209481122058835e-23
1.406250000000000000e-01 -3.469868003148007654e-23
1.411132812500000000e-01 -1.840038662244449369e-22
1.416015625000000000e-01 2.147822488371768221e-22
1.420898437500000000e-01 2.320977577466442549e-22
1.425781250000000000e-01 -1.445591554698014574e-22
1.430664062500000000e-01 1.841525487195410024e-22
1.435546875000000000e-01 2.278974873352652491e-22
1.440429687500000000e-01 5.514664254379398476e-23
1.445312500000000000e-01 -1.635482224543621732e-22
1.450195312500000000e-01 7.688331412416273967e-23
1.455078125000000000e-01 -2.406356678835714859e-22
1.459960937500000000e-01 1.979632671815654500e-23
1.464843750000000000e-01 -5.249943993413883943e-23
1.469726562500000000e-01 1.214993167770981053e-22
1.474609375000000000e-01 2.289727029073982835e-22
1.479492187500000000e-01 -1.876304447616457049e-22
1.484375000000000000e-01 3.231604231733969912e-23
1.489257812500000000e-01 -1.259989497959499693e-22
1.494140625000000000e-01 4.853000457777346638e-23
1.499023437500000000e-01 -2.269218427584202315e-22
1.503906250000000000e-01 -8.735553770799009117e-23
1.508789062500000000e-01 1.965486376311927714e-22
1.513671875000000000e-01 2.797971716443830024e-22
1.518554687500000000e-01 1.065865609966813511e-22
1.523437500000000000e-01 1.473252723798330767e-22
1.528320312500000000e-01 -5.558490109325268590e-23
1.533203125000000000e-01 -3.084413407635584195e-23
1.538085937500000000e-01 -3.002397352799276102e-22
1.542968750000000000e-01 9.731788432171260131e-23
1.547851562500000000e-01 -1.295924526775085070e-22
1.552734375000000000e-01 7.145912698059141095e-24
1.557617187500000000e-01 1.018977570434528811e-23
1.562500000000000000e-01 1.226824349069691695e-22
1.567382812500000000e-01 2.197328906349977869e-23
1.572265625000000000e-01 5.580677632787359060e-23
1.577148437500000000e-01 -1.047572857531502359e-22
1.582031250000000000e-01 -2.076786375875772141e-22
1.586914062500000000e-01 1.673744183986335639e-23
1.591796875000000000e-01 1.265515611065452853e-22
1.596679687500000000e-01 -1.206099039429538596e-22
1.601562500000000000e-01 -2.773462007490441513e-23
1.606445312500000000e-01 8.184368051444718891e-23
1.611328125000000000e-01 -2.632638725199917229e-22
1.616210937500000000e-01 9.986913746854565479e-23
1.621093750000000000e-01 7.610936527621686422e-23
1.625976562500000000e-01 1.551720527831312191e-22
1.630859375000000000e-01 1.064923882382421651e-22
1.635742187500000000e-01 6.081045358811080534e-23
1.640625000000000000e-01 -2.581803691395070045e-23
1.645507812500000000e-01 2.171168517856046209e-24
1.650390625000000000e-01 -2.597116329920337916e-23
1.655273437500000000e-01 -2.352004495124802189e-22
1.660156250000000000e-01 5.840468771143315913e-23
1.665039062500000000e-01 -6.528829330085575897e-23
1.669921875000000000e-01 -1.299086235259872381e-22
1.674804687500000000e-01 -1.667468963673055966e-22
1.679687500000000000e-01 -1.481294764893575400e-23
1.684570312500000000e-01 -6.141738927814048374e-23
1.689453125000000000e-01 3.049862770821181683e-23
1.694335937500000000e-01 -2.201489833828756601e-23
1.699218750000000000e-01 4.864370662365879272e-23
1.704101562500000000e-01 2.737431251112369631e-23
1.708984375000000000e-01 1.572863646246459478e-22
1.713867187500000000e-01 9.555760384236586372e-23
1.718750000000000000e-01 4.824392610108125563e-23
1.723632812500000000e-01 2.505298425441601983e-23
1.728515625000000000e-01 -7.195395453252404996e-23
1.733398437500000000e-01 3.588152655237346055e-23
1.738281250000000000e-01 -4.575591725825493956e-23
1.743164062500000000e-01 -1.989938126120330431e-23
1.748046875000000000e-01 -2.007847280977124187e-22
1.752929687500000000e-01 2.971771043222915353e-22
1.757812500000000000e-01 1.434563512348823398e-22
1.762695312500000000e-01 -2.129095041805547348e-22
1.767578125000000000e-01 -1.346820308247754733e-22
1.772460937500000000e-01 1.373782633163376243e-23
1.777343750000000000e-01 -2.967514171099536962e-23
1.782226562500000000e-01 -1.737111219862470400e-22
1.787109375000000000e-01 1.588590808021467272e-22
1.791992187500000000e-01 1.821072600895271420e-22
1.796875000000000000e-01 8.040828748479157828e-23
1.801757812500000000e-01 -7.444423777813513277e-23
1.806640625000000000e-01 1.280656282220024446e-22
1.811523437500000000e-01 6.867386771012918663e-23
1.816406250000000000e-01 -1.735087823739226280e-23
1.821289062500000000e-01 1.417134204841897340e-22
1.826171875000000000e-01 -5.501744041093158781e-24
1.831054687500000000e-01 -7.083457896389199224e-23
1.835937500000000000e-01 1.194427843186329371e-22
1.840820312500000000e-01 -1.713892779829038266e-22
1.845703125000000000e-01 6.584697903897456826e-23
1.850585937500000000e-01 -4.791990310963868772e-23
1.855468750000000000e-01 -1.714888680539322492e-22
1.860351562500000000e-01 -4.994040045691823137e-24
1.865234375000000000e-01 -4.058482767369311509e-23
1.870117187500000000e-01 1.405265913686306768e-22
1.875000000000000000e-01 -5.491114448537380562e-23
1.879882812500000000e-01 1.425587313326818146e-22
1.884765625000000000e-01 -1.775230204791147546e-23
1.889648437500000000e-01 -4.371866606781266134e-23
1.894531250000000000e-01 1.731207079977869355e-23
1.899414062500000000e-01 5.809704175644847736e-23
1.904296875000000000e-01 -1.648558859233029540e-25
1.909179687500000000e-01 1.716426129325607069e-22
1.914062500000000000e-01 -1.346860424115394421e-22
1.918945312500000000e-01 3.297933189923582686e-23
1.923828125000000000e-01 9.334348140913546386e-23
1.928710937500000000e-01 1.089452900394814699e-22
1.933593750000000000e-01 -1.905633598884390505e-22
1.938476562500000000e-01 -1.007035991585631979e-22
1.943359375000000000e-01 -1.682822780670995964e-23
1.948242187500000000e-01 -1.447079574431123240e-22
1.953125000000000000e-01 -2.688776913375357572e-23
1.958007812500000000e-01 -3.633826041462149199e-23
1.962890625000000000e-01 -2.033318827990749785e-22
1.967773437500000000e-01 -1.121769463948413223e-22
1.972656250000000000e-01 1.880245161998536267e-23
1.977539062500000000e-01 2.099012376294768702e-22
1.982421875000000000e-01 -1.575866605935204498e-23
1.987304687500000000e-01 -9.688778354822061361e-23
1.992187500000000000e-01 5.793093313165257425e-23
1.997070312500000000e-01 -3.301024870318885781e-22
2.001953125000000000e-01 1.427489007179657282e-23
2.006835937500000000e-01 2.685117764673948257e-22
2.011718750000000000e-01 -8.956392451520085227e-23
2.016601562500000000e-01 -1.377716239974712421e-22
2.021484375000000000e-01 -3.306722206823943771e-23
2.026367187500000000e-01 8.089619636761781895e-23
2.031250000000000000e-01 3.294240426204554378e-22
2.036132812500000000e-01 -9.789808764467423971e-23
2.041015625000000000e-01 -1.649003431588627997e-22
2.045898437500000000e-01 2.121675144527883741e-22
2.050781250000000000e-01 1.325511260986807456e-22
2.055664062500000000e-01 -2.803888846137645917e-23
2.060546875000000000e-01 1.549685213124405515e-22
2.065429687500000000e-01 -3.115819674637731055e-24
2.070312500000000000e-01 1.292784471853521598e-22
2.075195312500000000e-01 2.838472721728111215e-23
2.080078125000000000e-01 -1.389714417322320075e-22
2.084960937500000000e-01 -1.029520286256607989e-22
2.089843750000000000e-01 1.435131450140750013e-22
2.094726562500000000e-01 -1.400307159231270880e-22
2.099609375000000000e-01 4.447459243120186305e-25
2.104492187500000000e-01 -9.810436937713198105e-23
2.109375000000000000e-01 1.796814429406436654e-22
2.114257812500000000e-01 -1.174718984008806216e-22
2.119140625000000000e-01 1.200427605668541888e-22
2.124023437500000000e-01 9.912546792547986421e-23
2.128906250000000000e-01 -1.370350149474246923e-22
2.133789062500000000e-01 -4.181807918611673932e-23
2.138671875000000000e-01 2.608049906309913358e-22
2.143554687500000000e-01 5.805510925376280265e-23
2.148437500000000000e-01 -1.085481934469566299e-22
2.153320312500000000e-01 1.263181815261849272e-23
2.158203125000000000e-01 -7.305619550433410224e-23
2.163085937500000000e-01 -1.005425783713675729e-22
2.167968750000000000e-01 1.205652385907299834e-23
2.172851562500000000e-01 9.616190179520976387e-24
2.177734375000000000e-01 -4.497212042300955589e-23
2.182617187500000000e-01 -1.826285358240887417e-22
2.187500000000000000e-01 4.338576876361167296e-23
2.192382812500000000e-01 -1.538928087438065867e-22
2.197265625000000000e-01 -1.513950324400239166e-22
2.202148437500000000e-01 1.343243275206090762e-23
2.207031250000000000e-01 5.005450229074109462e-23
2.211914062500000000e-01 1.694620336302870750e-23
2.216796875000000000e-01 7.056116393448064278e-23
2.221679687500000000e-01 2.113212229475342182e-23
2.226562500000000000e-01 1.162628450001686487e-22
2.231445312500000000e-01 2.051645820236580025e-22
2.236328125000000000e-01 1.820938586153068468e-22
2.241210937500000000e-01 -4.252027546662113207e-23
2.246093750000000000e-01 5.275783893882602448e-23
2.250976562500000000e-01 -5.470670606458519269e-23
2.255859375000000000e-01 -1.150760939290517537e-22
2.260742187500000000e-01 3.201349999285270429e-22
2.265625000000000000e-01 3.329465920156169866e-23
2.270507812500000000e-01 -8.721201977268066990e-23
2.275390625000000000e-01 -2.668044008116802064e-22
2.280273437500000000e-01 8.966837706601483605e-23
2.285156250000000000e-01 -1.243080839646941451e-22
2.290039062500000000e-01 8.464241728709885096e-23
2.294921875000000000e-01 2.029521403277314926e-23
2.299804687500000000e-01 -1.271901169608173264e-22
2.304687500000000000e-01 -7.803179587015147829e-23
2.309570312500000000e-01 -1.328767836688960691e-22
2.314453125000000000e-01 1.860878216489049317e-22
2.319335937500000000e-01 -1.375095117265196915e-22
2.324218750000000000e-01 -1.808657748138976066e-22
2.329101562500000000e-01 1.487037181587956935e-22
2.333984375000000000e-01 -6.584026142393487064e-23
2.338867187500000000e-01 -2.215501292426970265e-22
2.343750000000000000e-01 2.122849117581508868e-22
2.348632812500000000e-01 -4.577921441631052553e-23
2.353515625000000000e-01 3.106223162069524384e-23
2.358398437500000000e-01 -2.441087244300725428e-23
2.363281250000000000e-01 5.657888248203388507e-23
2.368164062500000000e-01 -9.732355665194337246e-23
2.373046875000000000e-01 1.107552121161403795e-23
2.377929687500000000e-01 -1.630059539164015900e-22
2.382812500000000000e-01 -2.707832100423775195e-22
2.387695312500000000e-01 3.212579510301066151e-23
2.392578125000000000e-01 -4.415487060079181804e-23
2.397460937500000000e-01 2.538383062042045761e-22
2.402343750000000000e-01 -4.059118729924981872e-23
2.407226562500000000e-01 7.588837115636166722e-23
2.412109375000000000e-01 8.062835823069833616e-23
2.416992187500000000e-01 7.249902922549423388e-24
2.421875000000000000e-01 2.906997040346369439e-22
2.426757812500000000e-01 6.402276128293066058e-23
2.431640625000000000e-01 1.398296182779799004e-22
2.436523437500000000e-01 7.081431396277194836e-23
2.441406250000000000e-01 8.084026179750643180e-23
2.446289062500000000e-01 -1.026051793543609009e-22
2.451171875000000000e-01 -7.969757813179551847e-23
2.456054687500000000e-01 1.900274788831071945e-22
2.460937500000000000e-01 -6.112019209888044625e-24
2.465820312500000000e-01 2.020885585836513003e-22
2.470703125000000000e-01 -4.975314510614715484e-23
2.475585937500000000e-01 2.191963900178611471e-22
2.480468750000000000e-01 -7.509638860080631763e-23
2.485351562500000000e-01 -7.208424691092173848e-23
2.490234375000000000e-01 -1.317763755848604249e-22
2.495117187500000000e-01 -5.204979484416973700e-25
2.500000000000000000e-01 -1.207372996018382240e-22
2.504882812500000000e-01 1.205869641967298255e-22
2.509765625000000000e-01 8.418363841733646988e-25
2.514648437500000000e-01 6.523135300173906160e-23
2.519531250000000000e-01 -2.554674279055882534e-22
2.524414062500000000e-01 1.682819359143650145e-22
2.529296875000000000e-01 4.496561616327974674e-23
2.534179687500000000e-01 -1.337170078240293894e-22
2.539062500000000000e-01 -1.665881558644812988e-22
2.543945312500000000e-01 1.350026640148998319e-22
2.548828125000000000e-01 -1.404654008673299091e-22
2.553710937500000000e-01 -1.864338221516727619e-22
2.558593750000000000e-01 -5.133834420419808698e-23
2.563476562500000000e-01 9.414448144047167557e-23
2.568359375000000000e-01 -1.165642071065428592e-22
2.573242187500000000e-01 -3.883244573622373688e-23
2.578125000000000000e-01 -5.527689019319271361e-23
2.583007812500000000e-01 -3.126149815393293676e-22
2.587890625000000000e-01 7.601509617523180478e-24
2.592773437500000000e-01 -5.911569439108371323e-23
2.597656250000000000e-01 -9.233361060009724550e-23
2.602539062500000000e-01 -4.223762748541357633e-23
2.607421875000000000e-01 5.104921165551243833e-23
2.612304687500000000e-01 2.849095083482976933e-22
2.617187500000000000e-01 7.148427930406761853e-24
2.622070312500000000e-01 2.594634875987590565e-22
2.626953125000000000e-01 -9.709612906443250748e-23
2.631835937500000000e-01 4.404703512013110064e-23
2.636718750000000000e-01 3.725629321569251864e-23
2.641601562500000000e-01 -1.475522856890855424e-22
2.646484375000000000e-01 2.317302578751329958e-22
2.651367187500000000e-01 -3.335915334032087628e-22
2.656250000000000000e-01 2.359217085236774457e-22
2.661132812500000000e-01 5.989789886028748566e-23
2.666015625000000000e-01 1.022118407856401363e-22
2.670898437500000000e-01 -2.087129237916025794e-22
2.675781250000000000e-01 -5.235803218172927096e-23
2.680664062500000000e-01 -1.052475884525394878e-22
2.685546875000000000e-01 7.243468617920337197e-23
2.690429687500000000e-01 6.024054890844997078e-23
2.695312500000000000e-01 1.290599058565534266e-22
2.700195312500000000e-01 1.562433599695964267e-22
2.705078125000000000e-01 -5.650891184523913165e-23
2.709960937500000000e-01 3.414737901273535297e-22
2.714843750000000000e-01 -3.407176666039913795e-22
2.719726562500000000e-01 1.189573976171836686e-22
2.724609375000000000e-01 -5.409304198103603474e-23
2.729492187500000000e-01 3.553489372202348674e-22
2.734375000000000000e-01 -1.040398224934851480e-22
2.739257812500000000e-01 1.512317089539688646e-22
2.744140625000000000e-01 3.160915955896674106e-23
2.749023437500000000e-01 -3.214900769852900767e-22
2.753906250000000000e-01 1.907099706820516836e-22
2.758789062500000000e-01 -1.370156701130228749e-22
2.763671875000000000e-01 2.507560227332140794e-23
2.768554687500000000e-01 1.558433582381850758e-22
2.773437500000000000e-01 3.525621553962316999e-23
2.778320312500000000e-01 -3.603559815380967789e-24
2.783203125000000000e-01 6.199772664600783011e-23
