# time, h1, l1
2.343750000000000000e-02 -2.112864060285383988e-22 1.573016445721965185e-22
2.392578125000000000e-02 -1.246566258185696833e-23 -3.552866833061306144e-23
2.441406250000000000e-02 -1.329416659099716806e-22 -1.003322456597864605e-22
2.490234375000000000e-02 1.217292138506271607e-22 1.615379862788740076e-22
2.539062500000000000e-02 -1.065965838747435588e-22 1.472717777876387143e-22
2.587890625000000000e-02 -8.845975037642664507e-23 -6.844895977215743281e-23
2.636718750000000000e-02 -3.204447797600958755e-23 -2.804822536632483162e-23
2.685546875000000000e-02 1.027012348640858415e-22 9.323600600391338495e-23
2.734375000000000000e-02 -1.605248439092110254e-22 7.191017357761558305e-23
2.783203125000000000e-02 2.125718952747399652e-23 3.794466228673364819e-22
2.832031250000000000e-02 -1.748921125221376374e-22 -1.914472243061048406e-22
2.880859375000000000e-02 -4.750104207305517060e-24 -5.294679091046200065e-23
2.929687500000000000e-02 1.474913249930131195e-22 1.301839287821950570e-23
2.978515625000000000e-02 9.382226420964280047e-23 -1.404345588558521224e-22
3.027343750000000000e-02 2.017263509201807899e-22 -1.958175912450620741e-22
3.076171875000000000e-02 -2.111921353273003850e-23 1.314112693826586697e-22
3.125000000000000000e-02 1.102626490042769405e-22 -1.166344033411227774e-22
3.173828125000000000e-02 -7.817379988605389223e-23 -2.334120563512133199e-22
3.222656250000000000e-02 1.092601491552183639e-22 3.700829269205951681e-23
3.271484375000000000e-02 2.735818193150096872e-22 -1.586368428747825671e-22
3.320312500000000000e-02 3.145723619161862839e-24 -1.364256245296893315e-22
3.369140625000000000e-02 1.582541989973268645e-22 -1.322648426719031659e-22
3.417968750000000000e-02 2.018767143971465651e-22 2.305506247689242583e-22
3.466796875000000000e-02 -4.268127673869462452e-25 -7.085564279277565679e-24
3.515625000000000000e-02 -3.373699079764270692e-23 -9.712444006116875126e-23
3.564453125000000000e-02 1.195257944461430320e-22 -3.835115354364259235e-23
3.613281250000000000e-02 3.986223619505216867e-23 -1.362673712939602414e-22
3.662109375000000000e-02 -2.043225593579119764e-22 1.425862782454102838e-22
3.710937500000000000e-02 -1.215263082972517135e-22 -7.829914432156543292e-23
3.759765625000000000e-02 1.583270961216628880e-22 1.987001412287012876e-22
3.808593750000000000e-02 1.170732925435716462e-22 -4.030041063246996395e-23
3.857421875000000000e-02 -1.370271848607291831e-22 8.476861558650479529e-23
3.906250000000000000e-02 -2.280101208944217274e-22 7.900149421677275309e-23
3.955078125000000000e-02 -6.449215652550999503e-23 1.092174721990850944e-23
4.003906250000000000e-02 6.674018933818449052e-23 2.573368154998296578e-22
4.052734375000000000e-02 6.647284497762159172e-23 1.472437747463927071e-22
4.101562500000000000e-02 -3.481936869672382639e-22 -4.488156600351761856e-23
4.150390625000000000e-02 -7.713771564841928563e-23 -2.693423690078183027e-22
4.199218750000000000e-02 -2.880483188203336045e-22 1.403473123014806881e-22
4.248046875000000000e-02 1.999060587374761742e-22 -1.391692068548893670e-22
4.296875000000000000e-02 3.936480565918399769e-23 -3.698889416208289984e-23
4.345703125000000000e-02 -5.189305110909845163e-23 1.644874881317478832e-22
4.394531250000000000e-02 8.921236033299319999e-23 1.364045553322939996e-22
4.443359375000000000e-02 -2.906984082457493980e-23 -1.377698768181424874e-22
4.492187500000000000e-02 1.237382138978819943e-22 -6.132429784946465714e-25
4.541015625000000000e-02 -7.427082327087128028e-23 8.699330028841834167e-23
4.589843750000000000e-02 -9.954144467197581109e-23 2.510241016643229450e-23
4.638671875000000000e-02 -7.730060963234375577e-23 4.028322085696651257e-23
4.687500000000000000e-02 -1.849814169935070278e-22 5.089921359707412649e-23
4.736328125000000000e-02 1.821446101164441728e-22 -2.892155134237726249e-23
4.785156250000000000e-02 -1.866058285627387549e-22 -1.393328535104756148e-22
4.833984375000000000e-02 -2.310198539668658665e-22 -4.147740357394631988e-23
4.882812500000000000e-02 8.209963497769717609e-23 -7.753414158674504097e-24
4.931640625000000000e-02 3.581926714180974384e-23 -1.803630486919561476e-22
4.980468750000000000e-02 6.125109599389422892e-23 4.913173736082541899e-23
5.029296875000000000e-02 1.322315705574640697e-22 -1.090900317933919671e-22
5.078125000000000000e-02 4.446040071150291368e-23 1.364835288950874069e-22
5.126953125000000000e-02 6.758840629697414575e-23 1.075879166381102845e-22
5.175781250000000000e-02 -3.043889866325216933e-23 4.625185400599463517e-23
5.224609375000000000e-02 -6.677717661991561905e-23 1.106186569069582409e-22
5.273437500000000000e-02 1.491988474557888864e-22 1.891963455121900977e-22
5.322265625000000000e-02 5.672747490757959060e-23 -1.398155594341857654e-22
5.371093750000000000e-02 -7.184311610899220984e-23 8.784214905800307683e-23
5.419921875000000000e-02 2.101059615199608981e-22 -7.035405060069380363e-23
5.468750000000000000e-02 6.259372810410889237e-23 -9.717904923944501935e-23
5.517578125000000000e-02 2.346800677741996980e-22 -1.348477226114413979e-22
5.566406250000000000e-02 -6.770673913835771229e-23 -4.986317057298972204e-24
5.615234375000000000e-02 7.702456048993631252e-23 -1.009058043943162296e-22
5.664062500000000000e-02 5.296148677510350256e-23 3.910719436270309850e-23
5.712890625000000000e-02 3.030552709620712829e-22 -1.853821853091444389e-22
5.761718750000000000e-02 3.499822405400628758e-23 6.336033914831766105e-23
5.810546875000000000e-02 2.856331026038654303e-23 4.012086691090450592e-23
5.859375000000000000e-02 -8.204391184194351667e-23 6.959948783105114127e-23
5.908203125000000000e-02 -1.083004015097150777e-22 -8.278512122567664779e-23
5.957031250000000000e-02 6.613603715282320438e-23 -6.505787361846604133e-23
6.005859375000000000e-02 1.597858692183633375e-22 -8.593651011054163889e-23
6.054687500000000000e-02 1.391497184591869920e-22 2.077018107737275740e-22
6.103515625000000000e-02 -2.157061938327011083e-22 7.310744608716509551e-23
6.152343750000000000e-02 -2.887303013959368082e-23 -2.929729371736460578e-22
6.201171875000000000e-02 -1.467470309769201463e-22 4.217263768630400274e-23
6.250000000000000000e-02 1.123646670254644938e-22 1.695534059547756725e-22
6.298828125000000000e-02 -1.137190006788039738e-22 4.820277612952201413e-23
6.347656250000000000e-02 -2.867580174492078147e-22 -8.910066263660360425e-23
6.396484375000000000e-02 -1.756771234008255953e-22 2.671322122676235033e-23
6.445312500000000000e-02 1.442322451949695734e-23 -1.380036125253685027e-22
6.494140625000000000e-02 -1.547260912293603110e-22 9.530280022179896798e-23
6.542968750000000000e-02 -1.888929153418004646e-22 -3.165672780668059577e-23
6.591796875000000000e-02 -8.896761470668286588e-23 -3.241055126826701774e-22
6.640625000000000000e-02 9.244423391981443216e-23 1.512375901516142335e-22
6.689453125000000000e-02 9.785211900117783911e-23 -2.479601070064796130e-23
6.738281250000000000e-02 -2.075368104603755361e-22 3.821355023986835027e-23
6.787109375000000000e-02 -6.773170301954323867e-23 2.196787073341135662e-22
6.835937500000000000e-02 -4.730308766180759755e-23 -2.443322163108051039e-22
6.884765625000000000e-02 5.103400712877554722e-23 -1.188590145303519660e-22
6.933593750000000000e-02 -1.362559137611299498e-23 4.297127302834658745e-23
6.982421875000000000e-02 2.220940166717516874e-22 -2.832254118765576714e-23
7.031250000000000000e-02 -4.807856967898727939e-23 5.437581834631729757e-23
7.080078125000000000e-02 2.796163331284363405e-22 2.307109261736131520e-22
7.128906250000000000e-02 5.266495431795758083e-23 -1.261056384098694645e-22
7.177734375000000000e-02 1.464073203521166165e-22 8.920118316219780675e-23
7.226562500000000000e-02 -3.732351678720542868e-23 -7.731959499492601679e-23
7.275390625000000000e-02 9.942312897046404213e-23 2.917567284204551194e-22
7.324218750000000000e-02 -1.582813491267319375e-22 1.996056995868658787e-23
7.373046875000000000e-02 -1.435209851575673024e-22 -1.264830366821836767e-23
7.421875000000000000e-02 -2.111776088785287727e-23 1.424800187147036073e-22
7.470703125000000000e-02 -1.720467464090339719e-23 -1.177109203488102639e-22
7.519531250000000000e-02 -8.229590116897657644e-23 9.922578217107378591e-23
7.568359375000000000e-02 1.125012778217204181e-22 -1.517540023221209596e-22
7.617187500000000000e-02 2.563036396236002425e-22 8.932265834038132989e-23
7.666015625000000000e-02 -2.945529050260484560e-22 1.391278526131047331e-22
7.714843750000000000e-02 -1.424469585970942874e-22 2.073386428126664338e-23
7.763671875000000000e-02 8.309559343378970118e-23 1.967352085460729732e-22
7.812500000000000000e-02 6.099158858345150958e-23 -1.674693574143290496e-22
7.861328125000000000e-02 1.389843407501446454e-23 2.314028776696474639e-22
7.910156250000000000e-02 -5.239621934984036834e-23 1.177533552909376383e-22
7.958984375000000000e-02 -1.476159094919231904e-23 -1.593656475265669613e-22
8.007812500000000000e-02 -9.430627182189968943e-24 6.093980698714597450e-23
8.056640625000000000e-02 -4.772718497346766304e-23 -1.676306591736339999e-22
8.105468750000000000e-02 1.262312205844596886e-22 -9.708113646965675367e-23
8.154296875000000000e-02 3.202509035488727763e-23 -1.216520795403646417e-22
8.203125000000000000e-02 -6.037812078846922739e-23 2.383198580319739640e-22
8.251953125000000000e-02 -7.803137253841096095e-25 9.067696125426581356e-23
8.300781250000000000e-02 1.223495994372700579e-22 6.064685734388655445e-23
8.349609375000000000e-02 -5.726682523969259681e-23 -6.549804837659653503e-23
8.398437500000000000e-02 1.543346521053196704e-22 4.492515610384558619e-23
8.447265625000000000e-02 6.308053579448727675e-23 -3.340117065359722819e-23
8.496093750000000000e-02 -2.084517457368000127e-22 6.439571583472788127e-23
8.544921875000000000e-02 1.841417923945195933e-22 8.145217240095972679e-24
8.593750000000000000e-02 5.128270268951637824e-23 -2.249129020073437764e-22
8.642578125000000000e-02 -1.381327226242212465e-22 -3.457647405632000076e-22
8.691406250000000000e-02 1.532641777178127522e-22 -7.307802800454712125e-23
8.740234375000000000e-02 9.581031686296885277e-24 -8.609699829210532374e-23
8.789062500000000000e-02 -1.078048961229714637e-22 1.299170465101124717e-23
8.837890625000000000e-02 1.658880227728726889e-23 -3.178000606309805324e-22
8.886718750000000000e-02 -1.510651845395668874e-23 -5.704232458454779066e-24
8.935546875000000000e-02 1.653215838422961318e-22 -2.082360851252200466e-22
8.984375000000000000e-02 -1.056624584001516609e-22 -3.819490772803766847e-23
9.033203125000000000e-02 1.595223509124460221e-23 -9.020645537527350328e-24
9.082031250000000000e-02 -4.636874105188551223e-23 1.532406445117027907e-22
9.130859375000000000e-02 2.622751273456398949e-22 2.522202644690485583e-23
9.179687500000000000e-02 -2.241318321171992054e-22 1.195577010099607293e-22
9.228515625000000000e-02 1.366427659837763237e-22 -2.350547703850739093e-23
9.277343750000000000e-02 -1.367694265334590699e-22 -1.054411909606442187e-22
9.326171875000000000e-02 1.879063496792358116e-22 -7.128193837897282105e-24
9.375000000000000000e-02 -8.334130806594824196e-23 4.792494655670985124e-23
9.423828125000000000e-02 -1.344069566660862580e-22 -4.180317758013127213e-23
9.472656250000000000e-02 1.830805802063672608e-22 2.003787677042371733e-22
9.521484375000000000e-02 6.703876025181953490e-23 2.468085598924987023e-23
9.570312500000000000e-02 7.191628690456648947e-23 -6.376305484402200920e-23
9.619140625000000000e-02 -5.229651422302237239e-23 -4.855523760606450023e-23
9.667968750000000000e-02 -1.674701565519981466e-22 7.766397490261166894e-24
9.716796875000000000e-02 5.576900503009242095e-23 9.709428434764924305e-23
9.765625000000000000e-02 -2.225655374604795240e-22 2.033894493668572676e-22
9.814453125000000000e-02 6.248825782827726621e-24 5.854181641793538470e-23
9.863281250000000000e-02 2.103643839193956865e-23 3.349209615610245412e-23
9.912109375000000000e-02 -2.554311699858781715e-22 -1.581483444411616988e-22
9.960937500000000000e-02 -9.733258408292744611e-23 1.631250468124978243e-22
1.000976562500000000e-01 3.629030043940301765e-23 -5.338036650575928842e-23
1.005859375000000000e-01 1.527485759625441689e-22 1.398848357304145062e-22
1.010742187500000000e-01 5.351997722219434201e-23 -7.082752987970504314e-23
1.015625000000000000e-01 -1.534806304134931754e-22 4.881621750065934261e-23
1.020507812500000000e-01 1.739080030151617992e-22 4.236707166569236244e-23
1.025390625000000000e-01 -1.201354857489518759e-22 1.220341192998463567e-22
1.030273437500000000e-01 1.755363054553431916e-22 -7.165851036395671932e-23
1.035156250000000000e-01 7.844033991744128722e-23 2.591171905045831635e-22
1.040039062500000000e-01 4.091529911425503401e-23 1.464326654046824928e-23
1.044921875000000000e-01 1.120080376573055622e-22 -8.142955163252782202e-23
1.049804687500000000e-01 -2.734862906573013886e-22 1.407315565960344372e-22
1.054687500000000000e-01 -1.506729859484681138e-22 -2.138587346784477968e-23
1.059570312500000000e-01 1.578402450109183362e-23 -1.379570843032862854e-22
1.064453125000000000e-01 -4.001465137402390827e-23 1.744969734008753937e-22
1.069335937500000000e-01 -8.336500332013946892e-23 -2.252463299592356278e-22
1.074218750000000000e-01 -1.686724418529353136e-22 -9.926019079385283928e-24
1.079101562500000000e-01 -7.984066196542853310e-23 1.787188627085470694e-22
1.083984375000000000e-01 -7.698909499400682183e-23 -5.183301679543109547e-23
1.088867187500000000e-01 9.979161250433277437e-23 2.397499618396716053e-22
1.093750000000000000e-01 -6.010131020097124789e-23 -1.432615480503484511e-22
1.098632812500000000e-01 -8.649822796220790015e-23 -2.808992606613524795e-23
1.103515625000000000e-01 6.476010774533595984e-23 -3.254935224732179732e-22
1.108398437500000000e-01 6.618309283820489298e-23 1.249584771881018014e-22
1.113281250000000000e-01 1.929351621933859605e-22 5.776322148062970611e-23
1.118164062500000000e-01 -2.450091271757225318e-23 -7.651703655819045858e-23
1.123046875000000000e-01 -1.735737523687341036e-23 3.205623990098093323e-23
1.127929687500000000e-01 -3.879731020360029104e-23 6.927813035707994659e-23
1.132812500000000000e-01 1.406470517360083546e-23 -1.939601295596084586e-22
1.137695312500000000e-01 -3.870304843304702438e-24 3.929983722447986121e-23
1.142578125000000000e-01 3.566777677717424963e-23 1.530875310394004619e-22
1.147460937500000000e-01 1.255207919197021298e-22 -2.873609835639073267e-22
1.152343750000000000e-01 1.022664002031077524e-22 2.561029551694902050e-23
1.157226562500000000e-01 1.179651876326417730e-22 8.974090709873198339e-23
1.162109375000000000e-01 2.878924027062238923e-22 -1.076826853469615091e-23
1.166992187500000000e-01 1.411756035083767480e-22 6.340843875304247133e-23
1.171875000000000000e-01 -1.825541174447874022e-22 -6.039249456606917106e-23
1.176757812500000000e-01 2.526246997733449319e-22 1.203180116764707437e-22
1.181640625000000000e-01 1.560176565043600148e-22 -2.544145219494023416e-22
1.186523437500000000e-01 -1.802453692114849426e-22 -5.715795250290421175e-23
1.191406250000000000e-01 3.744871386204172272e-23 -3.361935612411298277e-22
1.196289062500000000e-01 9.984511997190666245e-23 3.707975336487208071e-23
1.201171875000000000e-01 -7.540256188038702106e-23 6.116497128777179516e-23
1.206054687500000000e-01 1.242599738765818843e-23 -9.389431602370906541e-23
1.210937500000000000e-01 1.206529449815970959e-22 -5.115217570857898614e-23
1.215820312500000000e-01 -7.207526140610401042e-23 2.004996647589250946e-22
1.220703125000000000e-01 1.805675445886563130e-22 -1.280035534211471781e-22
1.225585937500000000e-01 -1.406763778218753797e-22 8.078603214230052606e-23
1.230468750000000000e-01 -1.135338095500319281e-22 4.048557882448211626e-23
1.235351562500000000e-01 -1.776651173369845907e-22 -1.531905247669349328e-22
1.240234375000000000e-01 -1.817418239817250944e-22 1.903090685256906285e-22
1.245117187500000000e-01 -2.044688635412948286e-22 -3.011100008451235304e-22
1.250000000000000000e-01 1.248045497366023420e-22 7.418617459838666561e-23
1.254882812500000000e-01 -2.613935686863773614e-22 -1.848152824842665921e-22
1.259765625000000000e-01 5.431504534417721075e-23 4.590370121429778685e-23
1.264648437500000000e-01 6.596040549697985088e-23 -1.725780808276798669e-22
1.269531250000000000e-01 -1.103074180872228444e-22 1.036026660305154806e-22
1.274414062500000000e-01 1.677775724154333529e-22 -7.234870908255322000e-23
1.279296875000000000e-01 -1.928386365594295719e-22 -1.727823220811998991e-22
1.284179687500000000e-01 1.025657787664451272e-22 3.815009928409872342e-22
1.289062500000000000e-01 2.181262223738999274e-22 -2.274673505771099043e-22
1.293945312500000000e-01 1.428772502679464286e-24 1.408456445092538135e-22
1.298828125000000000e-01 -1.113675990594596208e-22 1.827812852379713500e-22
1.303710937500000000e-01 -1.645700202561577299e-23 6.849391346194723349e-24
1.308593750000000000e-01 -1.456135038068706374e-22 2.156170478496090369e-22
1.313476562500000000e-01 7.851904139821689926e-23 5.041077406372448695e-23
1.318359375000000000e-01 -1.022746975464819390e-22 2.595411046290086448e-22
1.323242187500000000e-01 3.474721399141194445e-23 1.061112654709128954e-23
1.328125000000000000e-01 -1.229267107312389614e-22 9.316737025044436536e-23
1.333007812500000000e-01 1.646129580641593027e-22 1.375806696669869913e-22
1.337890625000000000e-01 -8.506101467258481401e-23 -3.129813417408810542e-23
1.342773437500000000e-01 4.461509989166757603e-23 1.791836257265563360e-22
1.347656250000000000e-01 -3.584329305255115327e-22 2.173929269006094895e-22
1.352539062500000000e-01 7.149305111567210438e-23 3.083442102539795929e-23
1.357421875000000000e-01 1.795806505259106363e-22 1.150371713988583356e-22
1.362304687500000000e-01 2.730739808755758082e-23 1.475506687240835567e-22
1.367187500000000000e-01 -2.474066652800409464e-23 -1.014718383064798167e-22
1.372070312500000000e-01 -3.484207299446574564e-23 3.433619979833586474e-23
1.376953125000000000e-01 -1.375878774135252591e-22 -5.520600811964992540e-23
1.381835937500000000e-01 5.593309775162337651e-23 7.842759377769191923e-23
1.386718750000000000e-01 -7.806683258401170031e-23 9.676414862562852771e-24
1.391601562500000000e-01 5.018834716605343186e-23 -2.374299529880555019e-22
1.396484375000000000e-01 1.726665779731151246e-22 6.206303499269456683e-23
1.401367187500000000e-01 -5.572825603172549211e-23 -2.182536301323712238e-22
1.406250000000000000e-01 -2.847677173579632861e-23 -2.328768353376845543e-22
1.411132812500000000e-01 -1.778057700442462638e-22 4.171734671347818481e-23
1.416015625000000000e-01 2.209048404154495966e-22 -7.962375728453058690e-23
1.420898437500000000e-01 2.380937518101623698e-22 -5.193043104825222305e-23
1.425781250000000000e-01 -1.387398506664277252e-22 -2.022651903705298275e-23
1.430664062500000000e-01 1.897465400279009491e-22 -2.309603562005949272e-22
1.435546875000000000e-01 2.332193863348200673e-22 5.152359643711251927e-23
1.440429687500000000e-01 6.015189030375813999e-23 -4.001090049123313895e-22
1.445312500000000000e-01 -1.589015454584144477e-22 8.401945804609141987e-23
1.450195312500000000e-01 8.113245591716115172e-23 -1.375238977259592022e-22
1.455078125000000000e-01 -2.368197519114754408e-22 1.805592863097604544e-22
1.459960937500000000e-01 2.314694359420811519e-23 -3.649672685494539805e-22
1.464843750000000000e-01 -4.964234921841670511e-23 6.446974524573883994e-23
1.469726562500000000e-01 1.238387395421710847e-22 5.123665472798010909e-23
1.474609375000000000e-01 2.307746445106223150e-22 -1.997092305999807232e-22
1.479492187500000000e-01 -1.863813461707190594e-22 4.811672546978337625e-23
1.484375000000000000e-01 3.300152842933823117e-23 -2.735553030266191330e-23
1.489257812500000000e-01 -1.258831271109511985e-22 -7.513110977262522974e-23
1.494140625000000000e-01 4.807483721888721463e-23 -6.087381204469868142e-23
1.499023437500000000e-01 -2.279445693081097437e-22 2.962476341073251825e-22
1.503906250000000000e-01 -8.893763412135714340e-23 -2.720598183705432003e-22
1.508789062500000000e-01 1.944200055268007007e-22 2.088422518749844870e-22
1.513671875000000000e-01 2.771394058803740109e-22 1.291976592991566603e-22
1.518554687500000000e-01 1.034215076024366061e-22 2.648946938650781559e-22
1.523437500000000000e-01 1.436789943946471551e-22 -2.645643731087446146e-23
1.528320312500000000e-01 -5.968230406172233621e-23 1.028350867303909520e-22
1.533203125000000000e-01 -3.535876447974794489e-23 -1.171972354819938158e-22
1.538085937500000000e-01 -3.051342226724210735e-22 -1.644566260669657607e-22
1.542968750000000000e-01 9.208411419542880857e-23 6.953113261090740615e-23
1.547851562500000000e-01 -1.351220630679811332e-22 1.650842719167296500e-22
1.552734375000000000e-01 1.366371536942363614e-24 9.820047507048767075e-23
1.557617187500000000e-01 4.208343653645967837e-24 -1.023870665938581026e-22
1.562500000000000000e-01 1.165488744490903024e-22 -6.216057980972550938e-24
1.567382812500000000e-01 1.573863640137893709e-23 -3.476342947241761766e-23
1.572265625000000000e-01 4.952296436480349761e-23 1.828163451991155720e-22
1.577148437500000000e-01 -1.110378771153797257e-22 -7.911440427372826628e-23
1.582031250000000000e-01 -2.139036459742466965e-22 3.152316541613909102e-22
1.586914062500000000e-01 1.061997347310001938e-23 1.906422352105553211e-22
1.591796875000000000e-01 1.205927252332326175e-22 1.100068215057021639e-22
1.596679687500000000e-01 -1.263603262873994336e-22 -2.889970136812909496e-23
1.601562500000000000e-01 -3.322852696154432944e-23 -5.573922449559529699e-23
1.606445312500000000e-01 7.665227673937719723e-23 5.816715816386390924e-23
1.611328125000000000e-01 -2.681092960273736808e-22 -2.019785499323135439e-22
1.616210937500000000e-01 9.541034286090315196e-23 4.143840233911724777e-23
1.621093750000000000e-01 7.207463962014855667e-23 -1.466346924961350704e-22
1.625976562500000000e-01 1.515953108008441889e-22 -7.574473321353350934e-23
1.630859375000000000e-01 1.034037762202387332e-22 -1.040467622273773031e-22
1.635742187500000000e-01 5.823605132747999164e-23 2.209840373469162966e-23
1.640625000000000000e-01 -2.785642942825678685e-23 -4.491890583183393606e-23
1.645507812500000000e-01 6.861580896295524927e-25 -2.442414335553635755e-23
1.650390625000000000e-01 -2.689004206702180382e-23 -1.437537386930595539e-22
1.655273437500000000e-01 -2.355451633121751811e-22 -1.173222811555022944e-22
1.660156250000000000e-01 5.863741566519070376e-23 -8.799509869121992945e-23
1.665039062500000000e-01 -6.447968296403084210e-23 8.378156748305121393e-23
1.669921875000000000e-01 -1.285304923770718517e-22 -1.813086720321040150e-22
1.674804687500000000e-01 -1.648103363318518071e-22 1.310776480353147193e-22
1.679687500000000000e-01 -1.233374052946218773e-23 -1.028594605191500181e-23
1.684570312500000000e-01 -5.841584631308122577e-23 1.285087604656295636e-23
1.689453125000000000e-01 3.399784562084541370e-23 1.936997111712316871e-22
1.694335937500000000e-01 -1.804686033408665430e-23 2.924198401743610825e-23
1.699218750000000000e-01 5.304779198811669235e-23 2.373029176516516629e-22
1.704101562500000000e-01 3.217802936532615116e-23 -3.858333776312476388e-23
1.708984375000000000e-01 1.624499116639947542e-22 -1.219207712714233339e-22
1.713867187500000000e-01 1.010381674713876690e-22 1.950976223466638511e-22
1.718750000000000000e-01 5.399603036785501474e-23 4.557058399749560456e-23
1.723632812500000000e-01 3.102883008116636553e-23 -2.074585549019581497e-23
1.728515625000000000e-01 -6.580404516604348447e-23 5.739681615293481392e-23
1.733398437500000000e-01 4.215434113706863624e-23 7.677285555119819630e-23
1.738281250000000000e-01 -3.941244231538720385e-23 -2.048200682622456935e-22
1.743164062500000000e-01 -1.353809344478301007e-23 3.685642215568082659e-22
1.748046875000000000e-01 -1.944586602190002060e-22 -2.053399846534202306e-22
1.752929687500000000e-01 3.034151522749658672e-22 1.645367873725887984e-22
1.757812500000000000e-01 1.495543019374694808e-22 -2.052067014168557641e-22
1.762695312500000000e-01 -2.070026013809536706e-22 3.482407128870137013e-23
1.767578125000000000e-01 -1.290155897013262834e-22 2.733229430482965103e-23
1.772460937500000000e-01 1.911638965359560091e-23 -3.213159882748462125e-23
1.777343750000000000e-01 -2.462951559847099967e-23 -1.639269928702973667e-22
1.782226562500000000e-01 -1.690407647053170245e-22 -9.160871002300352923e-24
1.787109375000000000e-01 1.631149648149874770e-22 1.725035483986217470e-22
1.791992187500000000e-01 1.859128797124851724e-22 5.676411052721176645e-23
1.796875000000000000e-01 8.373156900201484287e-23 7.235696289370632204e-23
1.801757812500000000e-01 -7.163134097956235235e-23 -1.834443683698791293e-22
1.806640625000000000e-01 1.303443104374772304e-22 -1.086212135721047457e-22
1.811523437500000000e-01 7.039893628681686017e-23 -4.149752407786364674e-23
1.816406250000000000e-01 -1.619419342706427047e-23 -1.908738078577780216e-22
1.821289062500000000e-01 1.422916574890998483e-22 1.417353275444524129e-22
1.826171875000000000e-01 -5.507204079180791100e-24 5.781761100149589933e-23
1.831054687500000000e-01 -7.142409738915263536e-23 -5.872865478199109179e-23
1.835937500000000000e-01 1.182736908174329813e-22 7.966367706462098494e-23
1.840820312500000000e-01 -1.731286230028650499e-22 -5.037068686023550524e-22
