# time, h1_noise
2.636718750000000000e-02 1.935164833301645351e-23
2.685546875000000000e-02 5.656505404645828177e-23
2.734375000000000000e-02 -3.246774569084599633e-23
2.783203125000000000e-02 -7.257495716533769035e-23
2.832031250000000000e-02 -5.266734631126731678e-23
2.880859375000000000e-02 -6.134602989850631721e-23
2.929687500000000000e-02 -2.885204681923038097e-23
2.978515625000000000e-02 5.816362504103946581e-23
3.027343750000000000e-02 -1.012194117556980618e-23
3.076171875000000000e-02 -1.463590179870174256e-22
3.125000000000000000e-02 1.207449597453761983e-22
3.173828125000000000e-02 -5.094533418216279305e-23
3.222656250000000000e-02 2.803719452873440744e-24
3.271484375000000000e-02 -1.148019709520822871e-22
3.320312500000000000e-02 2.162777344403748961e-23
3.369140625000000000e-02 -6.971042767396967567e-23
3.417968750000000000e-02 -8.048087857386261340e-25
3.466796875000000000e-02 -1.801140915955823501e-22
3.515625000000000000e-02 5.220754601533176947e-23
3.564453125000000000e-02 -8.251990059168807338e-23
3.613281250000000000e-02 -1.598369381600929851e-22
3.662109375000000000e-02 2.155233956942590411e-22
3.710937500000000000e-02 -8.442690756709616116e-23
3.759765625000000000e-02 5.480266164231867658e-23
3.808593750000000000e-02 4.541879493893661471e-23
3.857421875000000000e-02 2.819801034251619516e-22
3.906250000000000000e-02 8.552282602454703753e-23
3.955078125000000000e-02 1.812925976077375744e-22
4.003906250000000000e-02 -2.007683293916238587e-22
4.052734375000000000e-02 -8.698848373950722867e-23
4.101562500000000000e-02 4.698754231407772973e-23
4.150390625000000000e-02 6.337021305930516939e-23
4.199218750000000000e-02 -1.120553810767739917e-22
4.248046875000000000e-02 6.357704785462093336e-23
4.296875000000000000e-02 -2.238074302181599651e-22
4.345703125000000000e-02 2.255443459221379595e-23
4.394531250000000000e-02 -9.662461652049070956e-23
4.443359375000000000e-02 -3.991140854324516111e-23
4.492187500000000000e-02 1.034294394038686183e-22
4.541015625000000000e-02 -1.341832435337380071e-22
4.589843750000000000e-02 1.006173460780449960e-22
4.638671875000000000e-02 -9.994919386553483344e-23
4.687500000000000000e-02 2.026587300499524931e-22
4.736328125000000000e-02 -4.085428846860976144e-23
4.785156250000000000e-02 -2.699816187854722476e-24
4.833984375000000000e-02 -1.055864993624347596e-23
4.882812500000000000e-02 5.088948653880805114e-23
4.931640625000000000e-02 -1.401024082555228954e-22
4.980468750000000000e-02 -2.769045180080716221e-23
5.029296875000000000e-02 2.079180952778605190e-22
5.078125000000000000e-02 -2.863447198435841770e-22
5.126953125000000000e-02 1.055088787698876036e-22
5.175781250000000000e-02 -1.725698198212002420e-23
5.224609375000000000e-02 1.146094744749155255e-22
5.273437500000000000e-02 -5.159526771931379314e-23
5.322265625000000000e-02 -1.046472518361121913e-23
5.371093750000000000e-02 3.998333851922431520e-22
5.419921875000000000e-02 7.392716144389243353e-23
5.468750000000000000e-02 9.048830312071646158e-24
5.517578125000000000e-02 1.789454319293250385e-22
5.566406250000000000e-02 -2.670745573995769369e-22
5.615234375000000000e-02 -4.360482288479146584e-23
5.664062500000000000e-02 -4.974449696052794991e-23
5.712890625000000000e-02 1.480766975735277263e-25
5.761718750000000000e-02 -7.537314553543580088e-23
5.810546875000000000e-02 -1.704746556569609504e-22
5.859375000000000000e-02 5.938486902538884418e-23
5.908203125000000000e-02 2.892749054270152015e-22
5.957031250000000000e-02 -4.565261553121084858e-23
6.005859375000000000e-02 -9.898036810051171411e-23
6.054687500000000000e-02 5.163982669946863290e-23
6.103515625000000000e-02 -3.237360554142510416e-23
6.152343750000000000e-02 3.099884377836541915e-23
6.201171875000000000e-02 3.779027210185370251e-23
6.250000000000000000e-02 -1.594713165156581602e-22
6.298828125000000000e-02 4.507903523779319953e-23
6.347656250000000000e-02 -2.771331127721355533e-22
6.396484375000000000e-02 5.582287984016867572e-23
6.445312500000000000e-02 1.023605614033932921e-22
6.494140625000000000e-02 -1.632564883139859575e-22
6.542968750000000000e-02 9.542729259679013688e-23
6.591796875000000000e-02 -2.385222024123539784e-23
6.640625000000000000e-02 9.182104918851958390e-23
6.689453125000000000e-02 -6.730305714875404964e-23
6.738281250000000000e-02 -5.064028587366984788e-23
6.787109375000000000e-02 -2.488417437135311822e-24
6.835937500000000000e-02 2.113781510644700359e-22
6.884765625000000000e-02 -4.259101699681707941e-23
6.933593750000000000e-02 -1.823561330670317221e-22
6.982421875000000000e-02 2.280649682976366942e-22
7.031250000000000000e-02 5.398592402170279398e-23
7.080078125000000000e-02 1.009631272251132894e-22
7.128906250000000000e-02 -4.538200367026959390e-23
7.177734375000000000e-02 -7.892321489395517999e-23
7.226562500000000000e-02 9.442137462735933937e-23
7.275390625000000000e-02 -3.751362381133454364e-22
7.324218750000000000e-02 2.001129473567715165e-22
7.373046875000000000e-02 -1.976467883629123656e-22
7.421875000000000000e-02 4.609153707119422895e-23
7.470703125000000000e-02 -3.597261598020660968e-24
7.519531250000000000e-02 -2.530107913223221817e-23
7.568359375000000000e-02 -1.835725256914795998e-22
7.617187500000000000e-02 7.697950009389767046e-23
7.666015625000000000e-02 -6.610679455471803731e-23
7.714843750000000000e-02 9.488085460496385390e-23
7.763671875000000000e-02 -2.722229291175463202e-22
7.812500000000000000e-02 1.429371187387270885e-22
7.861328125000000000e-02 1.386145360377322114e-23
7.910156250000000000e-02 5.260350818537375516e-23
7.958984375000000000e-02 2.936976925281803710e-23
8.007812500000000000e-02 2.154395623997250696e-22
8.056640625000000000e-02 -2.010102437040543412e-23
8.105468750000000000e-02 2.170002722457007211e-22
8.154296875000000000e-02 -3.719303605303991135e-23
8.203125000000000000e-02 1.584029531679421898e-22
8.251953125000000000e-02 -1.786165081927014325e-22
8.300781250000000000e-02 1.306599840859872563e-22
8.349609375000000000e-02 4.018429276179238500e-23
8.398437500000000000e-02 -4.670792194798210063e-23
8.447265625000000000e-02 1.343076828324939969e-23
8.496093750000000000e-02 9.025823140802885758e-23
8.544921875000000000e-02 -1.175090875051180334e-23
8.593750000000000000e-02 -6.462105716173530694e-23
8.642578125000000000e-02 -3.017620878598473318e-23
8.691406250000000000e-02 1.114233808955691897e-22
8.740234375000000000e-02 5.936597909916838425e-23
8.789062500000000000e-02 6.070226483666628053e-23
8.837890625000000000e-02 -1.694318164522960537e-22
8.886718750000000000e-02 -1.093040487879394175e-22
8.935546875000000000e-02 2.373228798956773788e-23
8.984375000000000000e-02 2.172469948886148756e-23
9.033203125000000000e-02 -1.175985587831331465e-22
9.082031250000000000e-02 1.174362030477986144e-22
9.130859375000000000e-02 8.521243210018456764e-24
9.179687500000000000e-02 3.578691067736002361e-23
9.228515625000000000e-02 -1.011372746223575797e-24
9.277343750000000000e-02 6.000968566443543622e-23
9.326171875000000000e-02 -1.153261371101116550e-22
9.375000000000000000e-02 -2.177141104245504561e-22
9.423828125000000000e-02 3.450567678009252776e-23
9.472656250000000000e-02 3.517244458499967914e-23
9.521484375000000000e-02 -8.946952382490062445e-24
9.570312500000000000e-02 -1.648134551921435442e-23
9.619140625000000000e-02 -8.078574925861182065e-23
9.667968750000000000e-02 -1.123685178083680242e-22
9.716796875000000000e-02 -3.431256942576596236e-23
9.765625000000000000e-02 -1.766076478820547055e-23
9.814453125000000000e-02 -2.940782311079499950e-23
9.863281250000000000e-02 -1.087628389972926372e-22
9.912109375000000000e-02 6.390770778771504659e-23
9.960937500000000000e-02 -1.535400376897557295e-23
1.000976562500000000e-01 -1.271432065804933856e-22
1.005859375000000000e-01 -2.596322367884693466e-22
1.010742187500000000e-01 1.987339541351841713e-22
1.015625000000000000e-01 -5.077421266037598495e-24
1.020507812500000000e-01 2.186761261426534938e-23
1.025390625000000000e-01 -5.789167222813453792e-23
1.030273437500000000e-01 1.431733149128550357e-22
1.035156250000000000e-01 1.865220969556415587e-22
1.040039062500000000e-01 -7.595755634230479276e-23
1.044921875000000000e-01 5.953785067317279463e-23
1.049804687500000000e-01 8.046407972743889424e-23
1.054687500000000000e-01 3.822150093535001945e-23
1.059570312500000000e-01 -6.850271660009092987e-23
1.064453125000000000e-01 6.424766922832486189e-23
1.069335937500000000e-01 5.803005113191491644e-23
1.074218750000000000e-01 -1.289044315131355085e-22
1.079101562500000000e-01 9.037942217749082481e-23
1.083984375000000000e-01 1.227721233693912583e-22
1.088867187500000000e-01 -1.640214044597404139e-23
1.093750000000000000e-01 1.401601612862938552e-22
1.098632812500000000e-01 4.366580841593361171e-23
1.103515625000000000e-01 1.655437244121901774e-22
1.108398437500000000e-01 2.139037202693359800e-22
1.113281250000000000e-01 1.430357610958237723e-24
1.118164062500000000e-01 -5.881348552597477534e-23
1.123046875000000000e-01 8.398842507369022133e-23
1.127929687500000000e-01 6.219210490146666746e-23
1.132812500000000000e-01 8.761233857743676183e-23
1.137695312500000000e-01 -7.314470681422919839e-23
1.142578125000000000e-01 1.144713663408906113e-22
1.147460937500000000e-01 -1.892429702117304010e-22
1.152343750000000000e-01 -1.682642568265128786e-22
1.157226562500000000e-01 -5.502716552496515418e-23
1.162109375000000000e-01 -9.858098847469414841e-23
1.166992187500000000e-01 -1.607771763362786606e-22
1.171875000000000000e-01 2.843292105824411650e-22
1.176757812500000000e-01 -8.244322974372735694e-23
1.181640625000000000e-01 5.409343790853402145e-23
1.186523437500000000e-01 -2.640650151610066408e-23
1.191406250000000000e-01 6.818870719255517570e-23
1.196289062500000000e-01 -1.500571827324152339e-22
1.201171875000000000e-01 -2.489403794812527118e-22
1.206054687500000000e-01 -3.372283801984131429e-23
1.210937500000000000e-01 -3.077326046035787348e-22
1.215820312500000000e-01 -6.277522027984631179e-24
1.220703125000000000e-01 -2.387843656907866368e-22
1.225585937500000000e-01 3.449564387756522985e-23
1.230468750000000000e-01 7.590067156289559875e-24
1.235351562500000000e-01 6.143126892615498502e-23
1.240234375000000000e-01 -1.319205156980527018e-22
1.245117187500000000e-01 -1.007486554167640885e-22
1.250000000000000000e-01 -1.218299346205485335e-22
1.254882812500000000e-01 4.255093450405977182e-23
1.259765625000000000e-01 1.499218623066075851e-22
1.264648437500000000e-01 9.476981936548877814e-23
1.269531250000000000e-01 8.914323084243035374e-23
1.274414062500000000e-01 1.139746449060533617e-22
1.279296875000000000e-01 -7.825063981493214375e-23
1.284179687500000000e-01 2.334417802639070800e-22
1.289062500000000000e-01 2.801521832350251698e-23
1.293945312500000000e-01 2.547919612123464627e-22
1.298828125000000000e-01 -1.324152171342688895e-22
1.303710937500000000e-01 1.829069202720395740e-22
1.308593750000000000e-01 -6.071559205319294138e-23
1.313476562500000000e-01 -5.565044613395727843e-23
1.318359375000000000e-01 -1.043197176302026522e-22
1.323242187500000000e-01 7.212339983631808583e-23
1.328125000000000000e-01 -1.719790752074582634e-22
1.333007812500000000e-01 -7.793410044235459820e-24
1.337890625000000000e-01 1.110949261201267463e-22
1.342773437500000000e-01 -2.527199265822119596e-23
1.347656250000000000e-01 1.924465691656450287e-22
1.352539062500000000e-01 2.128781352756337576e-23
1.357421875000000000e-01 -1.308235944569491442e-23
1.362304687500000000e-01 2.115627947397130914e-23
1.367187500000000000e-01 7.788143540059112716e-23
1.372070312500000000e-01 2.975806803515181433e-24
1.376953125000000000e-01 -9.435713402404362610e-24
1.381835937500000000e-01 -7.417768173291629153e-23
1.386718750000000000e-01 1.000808374665256069e-22
1.391601562500000000e-01 1.450323950399747043e-22
1.396484375000000000e-01 5.509564770900790920e-23
1.401367187500000000e-01 1.074067666693659740e-22
1.406250000000000000e-01 -5.003440076268812543e-23
1.411132812500000000e-01 9.824896209165699704e-23
1.416015625000000000e-01 -2.010877104900040130e-22
1.420898437500000000e-01 8.935738367638902681e-23
1.425781250000000000e-01 -2.439021122421856780e-22
1.430664062500000000e-01 1.650629686775238751e-22
1.435546875000000000e-01 -1.504077375160746394e-22
1.440429687500000000e-01 8.140662672251181617e-24
1.445312500000000000e-01 2.313450415949016085e-23
1.450195312500000000e-01 -5.210916664358578058e-23
1.455078125000000000e-01 -5.160190197019921887e-23
1.459960937500000000e-01 -1.628612399400176380e-22
1.464843750000000000e-01 1.208288670777776619e-22
1.469726562500000000e-01 -1.408438359504498277e-22
1.474609375000000000e-01 -1.352520564550217655e-22
1.479492187500000000e-01 1.474532854290641845e-22
1.484375000000000000e-01 8.559786553818005731e-23
1.489257812500000000e-01 -6.976524617418820165e-23
1.494140625000000000e-01 -9.205222290882723931e-23
1.499023437500000000e-01 -2.347281312346311225e-22
1.503906250000000000e-01 1.850736657944137093e-22
1.508789062500000000e-01 -9.532459157951592796e-23
1.513671875000000000e-01 -1.657341909966154191e-22
1.518554687500000000e-01 7.078763840062921468e-23
1.523437500000000000e-01 -2.749204014457761350e-22
1.528320312500000000e-01 1.458276749602826410e-22
1.533203125000000000e-01 -8.038219409159223280e-24
1.538085937500000000e-01 -5.314334807623139272e-24
1.542968750000000000e-01 9.997448288812877639e-24
1.547851562500000000e-01 1.843280212547101290e-22
1.552734375000000000e-01 2.152312745460374774e-22
1.557617187500000000e-01 5.964684663828125818e-23
1.562500000000000000e-01 8.659150934883885353e-23
1.567382812500000000e-01 -1.450973084562158114e-22
1.572265625000000000e-01 -1.335628689420119075e-22
1.577148437500000000e-01 1.710240893528120641e-23
1.582031250000000000e-01 -6.344233812449775493e-23
1.586914062500000000e-01 6.466493366453044867e-23
1.591796875000000000e-01 7.988011677802083930e-23
1.596679687500000000e-01 -1.354604228666392378e-22
1.601562500000000000e-01 2.534147514557821788e-22
1.606445312500000000e-01 -3.036468480039469878e-23
1.611328125000000000e-01 -2.750169380559336643e-22
1.616210937500000000e-01 2.268348277314494818e-22
1.621093750000000000e-01 -1.066376226632609038e-23
1.625976562500000000e-01 -3.135089116538079573e-23
1.630859375000000000e-01 -7.622872801322887343e-23
1.635742187500000000e-01 4.327330981738148179e-23
1.640625000000000000e-01 9.418325484452507304e-23
1.645507812500000000e-01 -3.952905612988316822e-23
1.650390625000000000e-01 2.213644610194311198e-22
1.655273437500000000e-01 -1.238402367279164230e-22
1.660156250000000000e-01 4.471169436466248414e-23
1.665039062500000000e-01 -7.879164168605119718e-23
1.669921875000000000e-01 4.375593720233143796e-23
1.674804687500000000e-01 1.081960600747882148e-22
1.679687500000000000e-01 2.558211931653812688e-22
1.684570312500000000e-01 -5.090884878368488546e-23
1.689453125000000000e-01 3.762210050957909633e-23
1.694335937500000000e-01 -1.290580692765341475e-22
1.699218750000000000e-01 3.039380302254408842e-23
1.704101562500000000e-01 -1.678818371084545677e-23
1.708984375000000000e-01 9.329255543112591779e-23
1.713867187500000000e-01 6.769092249832053255e-23
1.718750000000000000e-01 -1.312227076674164456e-22
1.723632812500000000e-01 -3.760323891134003381e-24
1.728515625000000000e-01 2.689210655580837448e-24
1.733398437500000000e-01 1.120214665686167784e-22
1.738281250000000000e-01 6.569907894516400296e-23
1.743164062500000000e-01 -3.049264039276058698e-22
1.748046875000000000e-01 -1.747303240017138822e-22
1.752929687500000000e-01 -1.108328562534832489e-22
1.757812500000000000e-01 3.093083852707091467e-22
1.762695312500000000e-01 -3.248819956316597908e-22
1.767578125000000000e-01 -4.229788021108112076e-23
1.772460937500000000e-01 1.042706883411675599e-22
1.777343750000000000e-01 -2.953562340074861348e-23
1.782226562500000000e-01 1.521710461899625164e-23
1.787109375000000000e-01 -3.238304043691454907e-23
1.791992187500000000e-01 1.365130527653176802e-22
1.796875000000000000e-01 -1.078550745465939818e-22
1.801757812500000000e-01 -4.845833806474150530e-23
1.806640625000000000e-01 6.268838454410345631e-24
1.811523437500000000e-01 5.943757835300204748e-23
1.816406250000000000e-01 -5.407998892695893061e-23
1.821289062500000000e-01 -1.103088814982669427e-22
1.826171875000000000e-01 1.159769904099286786e-22
1.831054687500000000e-01 -9.011302135779956512e-23
1.835937500000000000e-01 -4.755800341914475053e-24
1.840820312500000000e-01 -1.562187544262367928e-22
1.845703125000000000e-01 -9.064339525639189557e-23
1.850585937500000000e-01 1.857370253133709941e-22
1.855468750000000000e-01 -8.298584568412158856e-23
1.860351562500000000e-01 2.478524719427197744e-22
1.865234375000000000e-01 -7.636886784455839886e-23
1.870117187500000000e-01 1.075976993429166767e-22
1.875000000000000000e-01 6.221941134948480673e-23
1.879882812500000000e-01 -9.372543014469981196e-23
1.884765625000000000e-01 -2.310099861358085488e-22
1.889648437500000000e-01 -7.052432670393100220e-23
1.894531250000000000e-01 3.426134945283125685e-23
1.899414062500000000e-01 1.748164574611983281e-22
1.904296875000000000e-01 -2.827552830611559345e-22
1.909179687500000000e-01 1.730453019348857517e-22
1.914062500000000000e-01 3.240374878219705980e-22
1.918945312500000000e-01 1.388181100932086472e-22
1.923828125000000000e-01 -4.511726601286592195e-23
1.928710937500000000e-01 -6.850498993691073556e-23
1.933593750000000000e-01 3.635200465918551502e-24
1.938476562500000000e-01 7.508183280349825787e-23
1.943359375000000000e-01 -3.862768870727922385e-24
1.948242187500000000e-01 6.108580673701714829e-23
1.953125000000000000e-01 1.362874435364976602e-23
1.958007812500000000e-01 2.105217093604147694e-22
1.962890625000000000e-01 -7.740492724722843039e-23
1.967773437500000000e-01 2.161618528275953371e-22
1.972656250000000000e-01 -1.311898805544474937e-22
1.977539062500000000e-01 1.378622420634104990e-22
1.982421875000000000e-01 -1.442975445736001760e-22
1.987304687500000000e-01 2.297369138793571675e-22
1.992187500000000000e-01 -6.624955605032562765e-23
1.997070312500000000e-01 -3.050109435546580698e-22
2.001953125000000000e-01 6.226043559311424945e-24
2.006835937500000000e-01 -2.412638122470119520e-22
2.011718750000000000e-01 -1.312368507323307383e-24
2.016601562500000000e-01 -1.515860003250371598e-22
2.021484375000000000e-01 -8.624060747891910291e-23
2.026367187500000000e-01 4.678167021468510806e-23
2.031250000000000000e-01 7.784135982558789922e-24
2.036132812500000000e-01 -2.501303892895630555e-22
2.041015625000000000e-01 -9.938690498700685663e-23
2.045898437500000000e-01 8.166478609148729552e-23
2.050781250000000000e-01 9.699006174490551640e-23
2.055664062500000000e-01 -9.287851796392586614e-23
2.060546875000000000e-01 1.824725447982999829e-22
2.065429687500000000e-01 -5.083032330011671590e-23
2.070312500000000000e-01 3.356043527326915173e-22
2.075195312500000000e-01 1.916314347592453760e-22
2.080078125000000000e-01 -2.507587717652499749e-22
2.084960937500000000e-01 5.475480651841860244e-23
2.089843750000000000e-01 -2.770583971536179851e-22
2.094726562500000000e-01 2.442244345892665519e-22
2.099609375000000000e-01 -2.000913863041978559e-22
2.104492187500000000e-01 2.381743998813742882e-22
2.109375000000000000e-01 6.272380120345025136e-23
2.114257812500000000e-01 1.007388410790724503e-22
2.119140625000000000e-01 1.059271377485158327e-22
2.124023437500000000e-01 -2.342569170506612110e-22
2.128906250000000000e-01 1.494504612006247832e-23
2.133789062500000000e-01 1.192973438404988623e-22
2.138671875000000000e-01 1.478833925027374229e-22
2.143554687500000000e-01 -2.169177733148323036e-23
2.148437500000000000e-01 -1.569121171492684047e-22
2.153320312500000000e-01 -5.050454598760323366e-23
2.158203125000000000e-01 3.524979384824421086e-23
2.163085937500000000e-01 -1.457791932787457277e-23
2.167968750000000000e-01 -7.238361468610284998e-23
2.172851562500000000e-01 -3.849612353156495669e-24
2.177734375000000000e-01 -8.808343273471300244e-23
2.182617187500000000e-01 -3.040299175391590962e-24
2.187500000000000000e-01 -3.099808404297148948e-22
2.192382812500000000e-01 1.120085589517792933e-22
2.197265625000000000e-01 -2.426387299354255133e-22
2.202148437500000000e-01 7.014383389034518878e-23
2.207031250000000000e-01 -1.289246452015241817e-23
2.211914062500000000e-01 1.268446801145953687e-22
2.216796875000000000e-01 4.357675219298002881e-23
2.221679687500000000e-01 -4.723102131104500374e-23
2.226562500000000000e-01 5.664751381947710351e-23
2.231445312500000000e-01 8.094863708265166625e-24
2.236328125000000000e-01 -1.012480605105027004e-23
2.241210937500000000e-01 1.116378116945115082e-23
2.246093750000000000e-01 4.656316412928494559e-23
2.250976562500000000e-01 2.289651691404507542e-24
2.255859375000000000e-01 2.182303748015468482e-22
2.260742187500000000e-01 1.103935609872871860e-22
2.265625000000000000e-01 -8.878551374120518898e-23
2.270507812500000000e-01 4.034500041486139575e-23
2.275390625000000000e-01 3.808568524015205523e-23
2.280273437500000000e-01 -3.821100085166238555e-23
2.285156250000000000e-01 -1.810089864069786742e-22
2.290039062500000000e-01 -6.216444945549019556e-23
2.294921875000000000e-01 9.090833538282570098e-23
2.299804687500000000e-01 -6.293964386534259929e-23
2.304687500000000000e-01 2.070852580950372862e-22
2.309570312500000000e-01 5.452819056114094366e-23
2.314453125000000000e-01 -1.543664494443481307e-22
2.319335937500000000e-01 -1.351192646899165853e-24
2.324218750000000000e-01 6.728863512151231417e-24
2.329101562500000000e-01 5.446655622221585647e-24
2.333984375000000000e-01 1.495180261752128370e-22
2.338867187500000000e-01 1.633121808076116737e-23
2.343750000000000000e-01 -1.415014405575918934e-22
2.348632812500000000e-01 2.190493603768826582e-22
2.353515625000000000e-01 9.593847370646682713e-23
2.358398437500000000e-01 1.454914773654186899e-22
2.363281250000000000e-01 -2.070233034979896342e-22
2.368164062500000000e-01 -3.156521706186925214e-23
2.373046875000000000e-01 -1.193926482914212661e-22
2.377929687500000000e-01 -1.724423166128183025e-23
2.382812500000000000e-01 5.452512017293339146e-23
2.387695312500000000e-01 3.453888994712876706e-23
2.392578125000000000e-01 -7.087455847739636622e-23
2.397460937500000000e-01 -2.925720960711130808e-22
2.402343750000000000e-01 8.802410984560428127e-23
2.407226562500000000e-01 -7.728958267471379487e-23
2.412109375000000000e-01 1.036574666895309524e-22
2.416992187500000000e-01 -1.013913733827430376e-22
2.421875000000000000e-01 -1.160881026998383133e-22
2.426757812500000000e-01 6.542344951526846069e-23
2.431640625000000000e-01 -1.612622275825086861e-22
2.436523437500000000e-01 2.866808797500629789e-22
2.441406250000000000e-01 -1.014414723584045443e-22
2.446289062500000000e-01 6.224199208195758063e-23
2.451171875000000000e-01 -2.182137253696790948e-23
2.456054687500000000e-01 -1.645976667462710592e-23
2.460937500000000000e-01 -3.098114591967695170e-23
2.465820312500000000e-01 -8.007385384691462994e-23
2.470703125000000000e-01 -6.665868582189259934e-23
2.475585937500000000e-01 2.011120638543863332e-22
2.480468750000000000e-01 -1.465178665389618841e-22
2.485351562500000000e-01 1.362088082642376285e-22
2.490234375000000000e-01 -4.698806137003273617e-23
2.495117187500000000e-01 -4.820657308393684631e-23
2.500000000000000000e-01 9.203428934631983540e-23
2.504882812500000000e-01 1.065557456881215740e-22
2.509765625000000000e-01 4.073866736717104603e-23
2.514648437500000000e-01 -7.002634363530141521e-24
2.519531250000000000e-01 5.627536871811134757e-23
2.524414062500000000e-01 -4.956733006089848692e-23
2.529296875000000000e-01 -2.069485332799227561e-22
2.534179687500000000e-01 -3.478152479552665388e-23
2.539062500000000000e-01 -3.919640600601361188e-24
2.543945312500000000e-01 3.036369288396019713e-22
2.548828125000000000e-01 2.368271778091479908e-22
2.553710937500000000e-01 6.919696712056907299e-23
2.558593750000000000e-01 9.271224282976303728e-23
2.563476562500000000e-01 8.750981664907232929e-24
2.568359375000000000e-01 -3.045893049495348387e-22
2.573242187500000000e-01 -9.398847561442684245e-23
2.578125000000000000e-01 -1.548961454704051217e-22
2.583007812500000000e-01 9.914000851031731951e-23
2.587890625000000000e-01 1.277996219040948850e-23
2.592773437500000000e-01 -2.172577684252272437e-22
2.597656250000000000e-01 3.080632847800723704e-22
2.602539062500000000e-01 -4.636681119076050549e-23
2.607421875000000000e-01 1.137453596650267656e-22
2.612304687500000000e-01 -5.833599851015868147e-23
2.617187500000000000e-01 2.003961532581427112e-22
2.622070312500000000e-01 -1.632616981534828007e-22
2.626953125000000000e-01 -7.033294172004260932e-23
2.631835937500000000e-01 -7.723257697581742226e-23
2.636718750000000000e-01 7.735685021194321080e-23
2.641601562500000000e-01 -2.132728054412956276e-22
2.646484375000000000e-01 -1.489023178678927611e-22
2.651367187500000000e-01 -7.492549619733570519e-23
2.656250000000000000e-01 5.072574319505283446e-23
2.661132812500000000e-01 -1.682949695805530202e-22
2.666015625000000000e-01 -1.589414990481308340e-22
2.670898437500000000e-01 2.594828255342952604e-23
2.675781250000000000e-01 2.207614669847629360e-22
2.680664062500000000e-01 -1.461368122296899414e-23
2.685546875000000000e-01 1.227238290211899651e-22
2.690429687500000000e-01 1.748887397739706345e-22
2.695312500000000000e-01 -1.015151695050543753e-22
2.700195312500000000e-01 3.325683223816011676e-22
2.705078125000000000e-01 -1.207035327293063492e-22
2.709960937500000000e-01 -6.607324475470275618e-23
2.714843750000000000e-01 -1.027607016845802268e-22
2.719726562500000000e-01 3.277085286771777622e-22
2.724609375000000000e-01 -6.418590532743042868e-23
2.729492187500000000e-01 1.064410512571118946e-22
2.734375000000000000e-01 1.277420288946369092e-22
2.739257812500000000e-01 -1.841859928928053084e-23
2.744140625000000000e-01 1.000288264094046598e-22
2.749023437500000000e-01 -2.027822632838325041e-22
2.753906250000000000e-01 -6.724448789681744672e-23
2.758789062500000000e-01 -7.145013255327994490e-23
2.763671875000000000e-01 -1.327899880813668740e-22
2.768554687500000000e-01 -1.207631279829302188e-22
2.773437500000000000e-01 -4.081899021147844574e-23
2.778320312500000000e-01 8.315622591434054235e-23
