# times, data
5.761718750000000000e-02 -1.092313573394109897e-23
5.859375000000000000e-02 2.113790827385254070e-25
5.957031250000000000e-02 -5.865579575675273629e-23
6.054687500000000000e-02 -9.683998116372058065e-23
6.152343750000000000e-02 4.714389666865473199e-23
6.250000000000000000e-02 -7.195206523398235570e-23
6.347656250000000000e-02 -1.507704937655459617e-22
6.445312500000000000e-02 1.180584860829822937e-22
6.542968750000000000e-02 -1.652634080420819307e-22
6.640625000000000000e-02 -5.719486208293005579e-23
6.738281250000000000e-02 1.813819581391620222e-22
6.835937500000000000e-02 -5.074904201398219038e-22
6.933593750000000000e-02 2.755856077112001916e-22
7.031250000000000000e-02 -1.805163308092574614e-22
7.128906250000000000e-02 1.694112279696306920e-22
7.226562500000000000e-02 -2.349054661762683786e-22
7.324218750000000000e-02 2.025754244284083410e-22
7.421875000000000000e-02 -9.427673692259758990e-23
7.519531250000000000e-02 -1.997656568086160391e-22
7.617187500000000000e-02 1.146755848040721662e-22
7.714843750000000000e-02 3.529762379196574230e-23
7.812500000000000000e-02 3.374118496593251900e-23
7.910156250000000000e-02 -2.613395751906818151e-22
8.007812500000000000e-02 1.169468434010965403e-22
8.105468750000000000e-02 -4.210015379640836825e-22
8.203125000000000000e-02 -1.229157213048996623e-22
8.300781250000000000e-02 -1.244363752823378563e-22
8.398437500000000000e-02 4.471724630218784802e-23
8.496093750000000000e-02 -1.609721988293548381e-22
8.593750000000000000e-02 2.789517107170507923e-22
8.691406250000000000e-02 -6.246026825819141660e-22
8.789062500000000000e-02 2.356212827728432683e-23
8.886718750000000000e-02 -2.607793109612414005e-22
8.984375000000000000e-02 1.172062396705040006e-22
9.082031250000000000e-02 -1.871330006686243562e-22
9.179687500000000000e-02 -9.891397058844439771e-23
9.277343750000000000e-02 -2.333489452490814200e-22
9.375000000000000000e-02 2.954082256147158169e-23
9.472656250000000000e-02 6.783594949941654308e-23
9.570312500000000000e-02 4.379073684032281502e-22
9.667968750000000000e-02 2.532750497241055649e-22
9.765625000000000000e-02 2.386477189408458045e-22
9.863281250000000000e-02 3.018966707638513125e-22
9.960937500000000000e-02 6.171026795788450774e-23
1.005859375000000000e-01 1.070109292688987099e-22
1.015625000000000000e-01 2.730803362794281932e-22
1.025390625000000000e-01 2.136968863570957063e-23
1.035156250000000000e-01 -1.284826670442907230e-22
1.044921875000000000e-01 -2.264746116991580195e-22
1.054687500000000000e-01 -2.759852882429592391e-23
1.064453125000000000e-01 -2.093454689451615471e-23
1.074218750000000000e-01 2.002671999218123475e-22
1.083984375000000000e-01 1.387651534514128093e-22
1.093750000000000000e-01 -2.546471303162863252e-22
1.103515625000000000e-01 -6.617241157669363613e-23
1.113281250000000000e-01 1.015946954055926757e-22
1.123046875000000000e-01 -2.307779466504871793e-22
1.132812500000000000e-01 1.266325013843664257e-22
1.142578125000000000e-01 2.095658659851015418e-23
1.152343750000000000e-01 3.822131982442163591e-22
1.162109375000000000e-01 -2.234131700401851634e-22
1.171875000000000000e-01 4.336487988127809172e-23
1.181640625000000000e-01 -4.307976356901374529e-22
1.191406250000000000e-01 3.672503602225125987e-22
1.201171875000000000e-01 2.456925260179230757e-22
1.210937500000000000e-01 -2.040660010424351950e-22
1.220703125000000000e-01 4.455345849250550466e-23
1.230468750000000000e-01 1.020366494834252704e-22
1.240234375000000000e-01 2.822351301621081032e-22
1.250000000000000000e-01 7.527504342870745517e-23
1.259765625000000000e-01 -1.851307340821859991e-22
1.269531250000000000e-01 -2.531368469613376472e-22
1.279296875000000000e-01 1.019448853421736639e-22
1.289062500000000000e-01 -1.364604474800239198e-22
1.298828125000000000e-01 -4.746208379005447224e-22
1.308593750000000000e-01 -6.298189932293197471e-23
1.318359375000000000e-01 4.156758794951349029e-22
1.328125000000000000e-01 -1.106819946068144770e-22
1.337890625000000000e-01 9.376178171774112095e-23
1.347656250000000000e-01 1.098159302632602182e-22
1.357421875000000000e-01 -2.450385221769304610e-22
1.367187500000000000e-01 1.028986659445071000e-22
1.376953125000000000e-01 -2.693851562772672625e-22
1.386718750000000000e-01 -1.490924227296874188e-22
1.396484375000000000e-01 -3.827268125316349697e-23
1.406250000000000000e-01 -1.226064067106672351e-22
1.416015625000000000e-01 -2.456814583807677393e-22
1.425781250000000000e-01 1.810623468219067001e-22
1.435546875000000000e-01 1.515720513339371454e-22
1.445312500000000000e-01 -3.039214907459752214e-22
1.455078125000000000e-01 2.725290152361361078e-22
1.464843750000000000e-01 -3.164775741504555459e-22
1.474609375000000000e-01 -1.826208074883070084e-22
1.484375000000000000e-01 -2.405920001875566277e-22
1.494140625000000000e-01 1.366667107744647613e-22
1.503906250000000000e-01 2.499847834935638058e-22
1.513671875000000000e-01 2.343882803184242150e-22
1.523437500000000000e-01 1.878796503767343720e-22
1.533203125000000000e-01 1.086088036336078352e-22
1.542968750000000000e-01 6.460374929304865123e-25
1.552734375000000000e-01 -1.875126283849764584e-23
1.562500000000000000e-01 -2.415558903304070759e-22
1.572265625000000000e-01 -3.712892657936027460e-22
1.582031250000000000e-01 -7.845834845107177000e-23
1.591796875000000000e-01 -8.549575098750299172e-23
1.601562500000000000e-01 -7.266855000653797386e-24
1.611328125000000000e-01 -5.113793519341511378e-23
1.621093750000000000e-01 -3.542332954228256224e-23
1.630859375000000000e-01 -1.342889843394628010e-23
1.640625000000000000e-01 -1.266319169743940389e-22
1.650390625000000000e-01 -3.433614862815332382e-22
1.660156250000000000e-01 -8.928854318358560560e-23
1.669921875000000000e-01 1.295397509850070008e-22
1.679687500000000000e-01 6.026386306192712246e-22
1.689453125000000000e-01 4.104280398360819427e-22
1.699218750000000000e-01 -9.281653465619889098e-23
1.708984375000000000e-01 9.437038905154994400e-23
1.718750000000000000e-01 3.947778818122769962e-23
1.728515625000000000e-01 1.065059845815433122e-22
1.738281250000000000e-01 5.231498152177828839e-22
1.748046875000000000e-01 -4.651469809883615951e-22
1.757812500000000000e-01 3.708588085980923521e-24
1.767578125000000000e-01 -3.251054907757557818e-22
1.777343750000000000e-01 -7.044764198126190541e-23
1.787109375000000000e-01 -2.554113924721774171e-22
1.796875000000000000e-01 2.019641716797633941e-22
1.806640625000000000e-01 -3.597708355971669936e-22
1.816406250000000000e-01 2.163025596488313975e-22
1.826171875000000000e-01 1.768614984996807720e-23
1.835937500000000000e-01 1.904672953836262372e-22
1.845703125000000000e-01 8.497887032674846787e-23
1.855468750000000000e-01 3.982003001227859908e-22
1.865234375000000000e-01 9.385698591582997165e-23
1.875000000000000000e-01 9.002324402305943757e-23
1.884765625000000000e-01 1.004885260652401283e-23
1.894531250000000000e-01 -5.016395385200933221e-22
1.904296875000000000e-01 3.917820083988038310e-23
1.914062500000000000e-01 -6.534525550457281351e-23
1.923828125000000000e-01 -5.139350633566084128e-23
1.933593750000000000e-01 3.608000819228629877e-22
1.943359375000000000e-01 1.585476540751323889e-22
1.953125000000000000e-01 1.444153851669061602e-22
1.962890625000000000e-01 4.950618695300470861e-22
1.972656250000000000e-01 -1.130798553164605062e-22
1.982421875000000000e-01 3.260095735655461507e-22
1.992187500000000000e-01 4.175586768292840475e-23
2.001953125000000000e-01 -1.998514633243789437e-22
2.011718750000000000e-01 1.188205616402944740e-23
2.021484375000000000e-01 -2.465440779846339309e-23
2.031250000000000000e-01 -2.088629298476387058e-22
2.041015625000000000e-01 7.987857100315664185e-23
2.050781250000000000e-01 -1.672404265939120763e-22
2.060546875000000000e-01 -1.630785834575803670e-22
2.070312500000000000e-01 2.651956269187240658e-22
2.080078125000000000e-01 -2.664523594478526152e-22
2.089843750000000000e-01 1.922085677160830396e-22
2.099609375000000000e-01 -2.498379977302033049e-22
2.109375000000000000e-01 -2.516773151622937172e-23
2.119140625000000000e-01 -5.541182585236298446e-22
2.128906250000000000e-01 -2.900400548664849401e-22
2.138671875000000000e-01 -3.625681756635403593e-22
2.148437500000000000e-01 -8.259351515741464857e-23
2.158203125000000000e-01 -2.441453030587802124e-22
2.167968750000000000e-01 4.859033669128901022e-23
2.177734375000000000e-01 9.956978635302062625e-23
2.187500000000000000e-01 -1.533590708837772125e-22
2.197265625000000000e-01 -1.517026104773046012e-22
2.207031250000000000e-01 -5.037214047241146534e-22
2.216796875000000000e-01 1.332151334324706197e-22
2.226562500000000000e-01 3.983300893370144828e-22
2.236328125000000000e-01 -1.341823890584253102e-22
2.246093750000000000e-01 -1.236642654457304596e-22
2.255859375000000000e-01 3.491581558014526104e-22
2.265625000000000000e-01 1.792214318090894959e-22
2.275390625000000000e-01 -2.592461779765037110e-22
2.285156250000000000e-01 -1.363367577659558056e-22
2.294921875000000000e-01 -1.674483474732090001e-22
2.304687500000000000e-01 -1.000112877649108456e-22
2.314453125000000000e-01 -1.464175918501772494e-22
2.324218750000000000e-01 -1.043164819703435775e-23
2.333984375000000000e-01 2.227277828097226112e-22
2.343750000000000000e-01 1.514592911679107142e-22
2.353515625000000000e-01 6.805888747327457088e-23
2.363281250000000000e-01 8.137871758032745333e-23
2.373046875000000000e-01 -3.165754474821006206e-22
2.382812500000000000e-01 -7.371698764120580574e-23
2.392578125000000000e-01 -6.883546252519767336e-23
2.402343750000000000e-01 -1.207256864843958908e-22
2.412109375000000000e-01 -1.122778383335217203e-22
2.421875000000000000e-01 1.481334890510110894e-22
2.431640625000000000e-01 -1.342554190506194984e-22
2.441406250000000000e-01 -4.004204247184614595e-22
2.451171875000000000e-01 -2.132890143662215598e-22
2.460937500000000000e-01 2.649421700444365813e-23
2.470703125000000000e-01 4.434812018543484072e-23
2.480468750000000000e-01 2.164257926822752932e-22
2.490234375000000000e-01 -1.970316127589786927e-22
2.500000000000000000e-01 -5.411897374452867027e-23
2.509765625000000000e-01 -1.562536281259107027e-22
2.519531250000000000e-01 1.902884899724722216e-22
2.529296875000000000e-01 -2.124335193699028444e-22
2.539062500000000000e-01 9.249422487010792287e-23
2.548828125000000000e-01 2.385170512381283058e-22
2.558593750000000000e-01 6.039111831984747716e-23
2.568359375000000000e-01 3.765209916830042273e-22
2.578125000000000000e-01 1.292199028043299701e-22
2.587890625000000000e-01 -1.838592006311118992e-23
2.597656250000000000e-01 -2.595634515844730953e-23
2.607421875000000000e-01 -2.344050394206583810e-23
2.617187500000000000e-01 1.150950755088169512e-22
2.626953125000000000e-01 -9.050238261083317735e-23
2.636718750000000000e-01 1.218505825448036991e-22
2.646484375000000000e-01 1.294129871364548420e-22
2.656250000000000000e-01 2.145203130437925088e-22
2.666015625000000000e-01 1.458922755799432049e-22
2.675781250000000000e-01 4.414468596973606541e-23
2.685546875000000000e-01 1.312602330841784808e-22
2.695312500000000000e-01 -9.157985910209683118e-23
2.705078125000000000e-01 -3.870160867605516994e-22
2.714843750000000000e-01 -2.377662976369152411e-22
2.724609375000000000e-01 4.593446039697701709e-23
2.734375000000000000e-01 -1.296829408061791358e-22
2.744140625000000000e-01 2.316535498877228558e-22
2.753906250000000000e-01 -1.293927155560221988e-22
2.763671875000000000e-01 -2.424333694554545364e-22
2.773437500000000000e-01 -8.066990282526129974e-23
2.783203125000000000e-01 2.508913103319273799e-22
2.792968750000000000e-01 -2.576825609374947695e-23
2.802734375000000000e-01 -2.065629152271142556e-23
2.812500000000000000e-01 2.548539111071077680e-23
2.822265625000000000e-01 -2.850591813847388010e-23
2.832031250000000000e-01 -9.978597828274667188e-23
2.841796875000000000e-01 1.418007905640290153e-23
2.851562500000000000e-01 -2.332472733939255449e-23
2.861328125000000000e-01 -2.042680355461760402e-22
2.871093750000000000e-01 2.937781242104301393e-22
2.880859375000000000e-01 -1.440651781019116231e-22
2.890625000000000000e-01 2.888341276252207272e-22
2.900390625000000000e-01 -1.687741650956591613e-22
2.910156250000000000e-01 2.579373431335961369e-22
2.919921875000000000e-01 -1.033842034085312154e-22
2.929687500000000000e-01 1.421711446877849570e-22
2.939453125000000000e-01 4.165030590876071455e-22
2.949218750000000000e-01 -2.882640107155969549e-23
2.958984375000000000e-01 2.596074206183604735e-22
2.968750000000000000e-01 3.707760646079165347e-22
2.978515625000000000e-01 1.231621319280262659e-22
2.988281250000000000e-01 -1.279361727432310896e-22
2.998046875000000000e-01 1.010893749688571001e-22
3.007812500000000000e-01 -2.752186156447482059e-22
3.017578125000000000e-01 1.849339479606934616e-22
3.027343750000000000e-01 7.527828240255045797e-24
3.037109375000000000e-01 1.087766843583280112e-22
3.046875000000000000e-01 1.130974234877112398e-22
3.056640625000000000e-01 7.287194430744970070e-23
3.066406250000000000e-01 -2.883672385635085140e-22
3.076171875000000000e-01 3.359343037961882469e-23
3.085937500000000000e-01 -4.557624485952938945e-22
3.095703125000000000e-01 4.696166220405697711e-23
3.105468750000000000e-01 4.578767182701234381e-22
3.115234375000000000e-01 1.424383124520289229e-22
3.125000000000000000e-01 2.093073490438701710e-22
3.134765625000000000e-01 2.073554104087179967e-23
3.144531250000000000e-01 -3.818011798404023560e-22
3.154296875000000000e-01 -3.661898532346593571e-22
3.164062500000000000e-01 -2.072264501333844594e-22
3.173828125000000000e-01 -8.534418906028854184e-23
3.183593750000000000e-01 -1.296871027816237731e-22
3.193359375000000000e-01 3.738970831899721854e-22
3.203125000000000000e-01 -9.349353997881037111e-23
3.212890625000000000e-01 -1.413476129254248648e-22
3.222656250000000000e-01 1.655859862769242419e-22
3.232421875000000000e-01 1.389632928887277296e-22
3.242187500000000000e-01 1.959322506385574801e-22
3.251953125000000000e-01 4.368293921759727355e-22
3.261718750000000000e-01 -1.201412652948115676e-23
3.271484375000000000e-01 2.355224036069454375e-22
3.281250000000000000e-01 4.337653510223031308e-22
3.291015625000000000e-01 3.595804200677251446e-22
3.300781250000000000e-01 2.985501388794048230e-22
3.310546875000000000e-01 1.741915535958435480e-22
3.320312500000000000e-01 5.474000720663144170e-23
3.330078125000000000e-01 -2.896656869592024858e-23
3.339843750000000000e-01 5.515854246733332944e-22
3.349609375000000000e-01 -1.461448354184338774e-23
3.359375000000000000e-01 -3.719048705086982380e-22
3.369140625000000000e-01 1.263679912296672121e-22
3.378906250000000000e-01 1.121377564528521554e-22
3.388671875000000000e-01 -2.148484060303847748e-22
3.398437500000000000e-01 -3.154093488643770888e-24
3.408203125000000000e-01 4.477285516788100021e-22
3.417968750000000000e-01 2.464583290755616443e-22
3.427734375000000000e-01 -1.976299077324434509e-22
3.437500000000000000e-01 5.062516915071700927e-23
3.447265625000000000e-01 2.446634023962722715e-22
3.457031250000000000e-01 5.253906890882975525e-22
3.466796875000000000e-01 -3.498614670091826920e-22
3.476562500000000000e-01 -2.967552406613156223e-22
3.486328125000000000e-01 -1.230046478060033727e-22
3.496093750000000000e-01 -1.107044043960320175e-22
3.505859375000000000e-01 -9.050686488103945687e-23
3.515625000000000000e-01 -1.263241907238729670e-22
3.525390625000000000e-01 -6.389065891188076067e-23
3.535156250000000000e-01 3.459853483082379207e-22
3.544921875000000000e-01 2.179963421169581490e-22
3.554687500000000000e-01 4.338954704291036114e-22
3.564453125000000000e-01 1.886025951895456369e-22
3.574218750000000000e-01 -1.811693803776997284e-22
3.583984375000000000e-01 5.556440576243880452e-22
3.593750000000000000e-01 1.859517491675101667e-22
3.603515625000000000e-01 2.328813670304794333e-22
3.613281250000000000e-01 -8.327263414761852296e-23
3.623046875000000000e-01 1.642286721589450186e-22
3.632812500000000000e-01 7.980089286392684934e-23
3.642578125000000000e-01 1.935072631713018899e-22
3.652343750000000000e-01 6.385525986905915393e-23
3.662109375000000000e-01 -2.538662501253764225e-22
3.671875000000000000e-01 -4.092905569899814066e-22
3.681640625000000000e-01 2.452433951237021918e-22
3.691406250000000000e-01 -5.185100738343152619e-23
3.701171875000000000e-01 3.411882685328546476e-22
3.710937500000000000e-01 2.873648405762298046e-22
3.720703125000000000e-01 -5.512809211913974863e-23
3.730468750000000000e-01 -2.770413927127500150e-22
3.740234375000000000e-01 -1.042532969903369041e-22
3.750000000000000000e-01 -1.918424173670369946e-23
3.759765625000000000e-01 -6.853045352226292394e-23
3.769531250000000000e-01 -2.013778215743582388e-22
3.779296875000000000e-01 -1.339959884224058449e-22
3.789062500000000000e-01 -4.454374873577126968e-22
3.798828125000000000e-01 -3.210852078903360922e-22
3.808593750000000000e-01 -3.604321592528635030e-22
3.818359375000000000e-01 -2.684570713243389322e-22
3.828125000000000000e-01 -4.909573027664242113e-23
3.837890625000000000e-01 -4.704019236715546265e-23
3.847656250000000000e-01 -2.354439375716506153e-22
3.857421875000000000e-01 8.373152649225367338e-23
3.867187500000000000e-01 5.230934721756972311e-23
3.876953125000000000e-01 -2.470129003982925846e-22
3.886718750000000000e-01 3.935227357270583232e-23
3.896484375000000000e-01 -1.944912663522253986e-22
3.906250000000000000e-01 -1.855788127635579133e-22
3.916015625000000000e-01 -2.603893044306199343e-23
3.925781250000000000e-01 4.698015792621274282e-23
3.935546875000000000e-01 -8.183240373276668661e-23
3.945312500000000000e-01 1.122183757522420350e-22
3.955078125000000000e-01 2.529054894673059583e-22
3.964843750000000000e-01 1.623274664475291220e-22
3.974609375000000000e-01 1.220964046409111800e-22
3.984375000000000000e-01 -1.937599465624149461e-22
3.994140625000000000e-01 2.692651665613179827e-22
4.003906250000000000e-01 5.600649143519632114e-23
4.013671875000000000e-01 5.084538649553521409e-22
4.023437500000000000e-01 1.982575631765684396e-22
4.033203125000000000e-01 -6.119438887716257837e-23
4.042968750000000000e-01 2.262981962060008214e-22
4.052734375000000000e-01 3.055406699955633106e-22
4.062500000000000000e-01 1.307014012267078112e-22
4.072265625000000000e-01 -5.757881010346699863e-23
4.082031250000000000e-01 1.481111810358182255e-22
4.091796875000000000e-01 -7.235902661583847460e-23
4.101562500000000000e-01 3.900883739896517948e-23
4.111328125000000000e-01 2.122946763471380911e-23
4.121093750000000000e-01 -1.682522607785257890e-22
4.130859375000000000e-01 6.548593640439208169e-23
4.140625000000000000e-01 9.273346185872970016e-23
4.150390625000000000e-01 2.093675680341715080e-22
4.160156250000000000e-01 -5.060069378098292293e-22
4.169921875000000000e-01 -5.260420138676742010e-22
4.179687500000000000e-01 -8.894735714298802537e-23
4.189453125000000000e-01 -4.745184172982068718e-22
4.199218750000000000e-01 -1.194206454715222424e-22
4.208984375000000000e-01 -7.012974512328758253e-23
4.218750000000000000e-01 -2.572961506347031758e-23
4.228515625000000000e-01 -2.432206257501604495e-22
4.238281250000000000e-01 1.303140987887509343e-22
4.248046875000000000e-01 -2.092163770435506822e-23
4.257812500000000000e-01 -6.806411190570661944e-23
4.267578125000000000e-01 -1.031868283617962526e-22
4.277343750000000000e-01 -2.364282967052259643e-22
4.287109375000000000e-01 -6.886763880816422481e-23
4.296875000000000000e-01 -4.312356550056935789e-22
4.306640625000000000e-01 -9.323202363203856238e-23
4.316406250000000000e-01 -3.290759877810366978e-22
4.326171875000000000e-01 4.062375414534813443e-22
4.335937500000000000e-01 6.934588778781664123e-23
4.345703125000000000e-01 -4.506668769379770999e-22
4.355468750000000000e-01 3.303405971311871684e-22
4.365234375000000000e-01 4.389941678946663770e-22
4.375000000000000000e-01 4.090652102617099641e-22
4.384765625000000000e-01 -1.563128353618696115e-22
4.394531250000000000e-01 2.214699714346953165e-22
4.404296875000000000e-01 5.150197216971213397e-22
4.414062500000000000e-01 3.914717679561070865e-22
4.423828125000000000e-01 1.852223576807866162e-22
4.433593750000000000e-01 -4.261024973536593454e-23
4.443359375000000000e-01 1.153507398314820783e-22
4.453125000000000000e-01 -1.396479643129628478e-22
4.462890625000000000e-01 1.121953178720308074e-22
4.472656250000000000e-01 -9.100571188844603110e-23
4.482421875000000000e-01 -3.235114026804667095e-22
4.492187500000000000e-01 -4.518784656288855714e-23
4.501953125000000000e-01 -2.582848270880178381e-22
4.511718750000000000e-01 1.531649136211455042e-22
4.521484375000000000e-01 2.889911745338153426e-22
4.531250000000000000e-01 -2.582013598243703890e-22
4.541015625000000000e-01 2.245678699042859099e-22
4.550781250000000000e-01 -3.741210242489657274e-22
4.560546875000000000e-01 -4.453153213182777277e-22
4.570312500000000000e-01 -1.367599079012507764e-22
4.580078125000000000e-01 -1.610203407496722966e-22
4.589843750000000000e-01 -1.037071817121880110e-23
4.599609375000000000e-01 -2.170329809557459466e-22
4.609375000000000000e-01 6.119646300571282436e-23
4.619140625000000000e-01 -3.793025643167558299e-22
4.628906250000000000e-01 5.908693941526313710e-23
4.638671875000000000e-01 4.748334043194806463e-22
4.648437500000000000e-01 8.369218681167911614e-23
4.658203125000000000e-01 1.456734377806025953e-22
4.667968750000000000e-01 2.582138218730097334e-22
4.677734375000000000e-01 2.968753943877537470e-22
4.687500000000000000e-01 3.686739668208226678e-22
4.697265625000000000e-01 8.158741881474412894e-23
4.707031250000000000e-01 3.435554765470334931e-23
4.716796875000000000e-01 -6.500661124956329744e-23
4.726562500000000000e-01 3.127180367762266579e-22
4.736328125000000000e-01 6.162971578083822846e-22
4.746093750000000000e-01 5.579195560146164652e-22
4.755859375000000000e-01 1.865300483222478355e-23
4.765625000000000000e-01 2.520146434088053729e-22
4.775390625000000000e-01 1.334152114946133886e-23
4.785156250000000000e-01 5.391427208993091668e-22
4.794921875000000000e-01 6.973126300729929035e-24
4.804687500000000000e-01 -8.920172474240647744e-23
4.814453125000000000e-01 2.525099751835914631e-22
4.824218750000000000e-01 -2.006246999887760656e-22
4.833984375000000000e-01 -7.181132201770723389e-23
4.843750000000000000e-01 -4.813373636768968389e-22
4.853515625000000000e-01 -5.381563768209261517e-22
4.863281250000000000e-01 -1.742001074576441281e-22
4.873046875000000000e-01 -5.110717853941519592e-22
4.882812500000000000e-01 -2.013544116124527521e-22
4.892578125000000000e-01 -3.920402211666593417e-22
4.902343750000000000e-01 -2.748098915190337449e-22
4.912109375000000000e-01 -3.511592722369265747e-22
4.921875000000000000e-01 -2.697328630715862589e-22
4.931640625000000000e-01 -1.038587348705779255e-22
4.941406250000000000e-01 -4.408897602594132122e-23
4.951171875000000000e-01 -5.956087197164984002e-22
4.960937500000000000e-01 -5.838623556996536790e-23
4.970703125000000000e-01 1.899257772849727232e-22
4.980468750000000000e-01 5.947435865531654239e-23
4.990234375000000000e-01 6.979099543174030917e-23
5.000000000000000000e-01 1.266246004365830906e-22
5.009765625000000000e-01 -4.639550799172299207e-23
5.019531250000000000e-01 1.279870645123704279e-22
5.029296875000000000e-01 4.724448767289809580e-22
5.039062500000000000e-01 7.214495417031667154e-22
5.048828125000000000e-01 4.692765328616458688e-22
5.058593750000000000e-01 2.149073370387477300e-22
5.068359375000000000e-01 4.827061742884765693e-22
5.078125000000000000e-01 3.620576122017285460e-22
5.087890625000000000e-01 5.049727770239969080e-22
5.097656250000000000e-01 1.045704080357822394e-22
5.107421875000000000e-01 7.072351360872224112e-22
5.117187500000000000e-01 -5.435052399596812473e-23
5.126953125000000000e-01 -9.540301841018717619e-23
5.136718750000000000e-01 1.407055957559644711e-22
5.146484375000000000e-01 2.010259256585153193e-22
5.156250000000000000e-01 -3.399387298199568428e-22
5.166015625000000000e-01 -2.213662920088801874e-22
5.175781250000000000e-01 -4.019191415941166558e-22
5.185546875000000000e-01 -1.735818741310091853e-22
5.195312500000000000e-01 -2.961806160685378758e-22
5.205078125000000000e-01 -6.630752178032178833e-22
5.214843750000000000e-01 -4.307227369035892048e-22
5.224609375000000000e-01 -5.405102659913876647e-22
5.234375000000000000e-01 -4.130832633929181218e-22
5.244140625000000000e-01 -9.163303234818584748e-23
5.253906250000000000e-01 -5.704947276711503002e-22
5.263671875000000000e-01 -3.056865295810189739e-22
5.273437500000000000e-01 -3.829997975624314394e-22
5.283203125000000000e-01 -3.679838179445780747e-22
5.292968750000000000e-01 -7.999272870984317575e-23
5.302734375000000000e-01 -8.021151394003147257e-23
5.312500000000000000e-01 6.424012039966052848e-23
5.322265625000000000e-01 3.395546013431675833e-22
5.332031250000000000e-01 -9.512081624547528168e-23
5.341796875000000000e-01 7.513638080537606498e-23
5.351562500000000000e-01 5.709373389846202383e-22
5.361328125000000000e-01 1.278556206048063778e-22
5.371093750000000000e-01 4.422245702568038679e-22
5.380859375000000000e-01 1.976984210807210852e-22
5.390625000000000000e-01 4.906489914958049154e-22
5.400390625000000000e-01 5.252497853278250856e-22
5.410156250000000000e-01 5.610848063949221175e-22
5.419921875000000000e-01 4.761529465632591641e-22
5.429687500000000000e-01 -7.079693853820012585e-23
5.439453125000000000e-01 1.688994834993063883e-22
5.449218750000000000e-01 3.476924139715531498e-22
5.458984375000000000e-01 -2.782255184107810823e-22
5.468750000000000000e-01 -3.324837707226943963e-22
5.478515625000000000e-01 -1.463496799185726087e-22
5.488281250000000000e-01 8.869993766404626356e-23
5.498046875000000000e-01 -1.214652616059097715e-22
5.507812500000000000e-01 9.612557589012420303e-23
5.517578125000000000e-01 -5.167554356608981939e-22
5.527343750000000000e-01 -2.760947457507646490e-22
5.537109375000000000e-01 -9.048933907727239181e-22
5.546875000000000000e-01 -5.735768826778287388e-22
5.556640625000000000e-01 -6.465526056310835126e-22
5.566406250000000000e-01 -2.283405851645808891e-22
